AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
5;004a. Praça da República; - ; - ; 1; - ; 3; 3; 2; 5; 6; 6; 9; 2 
5;005a. Mem de Sá; - ; 2; 1; 3; 2; 3; 1; - ; 1; 4; 1; 2 
4;006a. Cidade nova; 3; 6; 1; 4; 4; 1; 3; 4; 6; 26; 10; 8 
5;007a. Santa Tereza; 2; 4; - ; - ; 1; 1; - ; 2; - ; - ; 8; 19 
2;009a. Catete; - ; 1; 1; 2; 1; 1; - ; - ; - ; - ; - ; -   
2;010a. Botafogo; - ; - ; 1; - ; 2; 1; 2; - ; 1; 2; - ; -   
23;011a. Rocinha; 4; 9; - ; 3; 18; 15; - ; 2; 4; - ; 5; 2 
19;012a. Copacabana; 13; 1; 5; 1; 1; 3; 3; 1; 10; 6; 4; 1 
19;013a. Ipanema; 15; 6; 13; 16; 10; 2; 1; 1; - ; 1; - ; -   
23;014a. Leblon; - ; 2; - ; 1; - ; - ; - ; 2; - ; - ; - ; -   
23;015a. Gávea; - ; 1; 2; - ; - ; - ; 1; 1; 1; 1; 7; 3 
31;016a. Barra da Tijuca; 1; 3; 1; 6; 4; 2; - ; 2; 1; 1; 3; 10 
4;017a. São Cristóvão; 4; 3; 2; 4; - ; 2; 1; - ; 14; 18; 6; 7 
4;018a. Praça da Bandeira; 2; 2; 3; - ; 2; - ; - ; 1; 1; 4; - ; 1 
6;019a. Tijuca; 6; 3; - ; 1; - ; 5; 2; 4; 2; 6; 2; 12 
6;020a. Grajaú; 6; - ; 4; 1; 7; 9; 9; 12; 12; 18; 20; 34 
22;021a. Bonsucesso; 4; 4; 8; 17; 3; 4; 5; 1; 5; 3; 2; 1 
16;022a. Penha; 7; 11; 4; 8; 9; 2; 3; 10; 12; 10; 13; 6 
3;023a. Meier; 2; 4; - ; 1; 1; - ; - ; 1; 3; 1; 4; -   
3;024a. Piedade; 4; 4; 5; 2; 1; 5; 2; - ; 11; 4; 3; 7 
3;025a. Engenho novo; 3; 9; 2; 7; 1; 6; - ; 1; 2; 6; 6; -   
3;026a. Todos os Santos; 3; 1; 1; 5; 3; 8; 6; 1; 9; 8; 15; 18 
41;027a. Vicente de Carvalho; 4; 5; 3; 1; 2; 1; 1; 2; 6; - ; 2; -   
9;028a. Campinho; 1; 8; 7; 1; 3; 4; 2; 2; 5; 1; 1; 3 
9;029a. Madureira; 6; 3; 4; 8; 6; 1; 10; - ; 8; 3; 1; 2 
9;030a. marechal Hermes; 4; 1; 12; 6; 5; 2; 2; 6; 7; 4; 9; 5 
41;031a. Ricardo Albuquerque; 4; 7; 5; 4; 3; 7; 5; 3; 3; 2; 2; 2 
18;032a. Taquara; 22; 10; 15; 16; 27; 24; 19; 25; 21; 23; 27; 23 
14;033a. Realengo; 7; 11; 6; 9; 2; 4; - ; 3; 3; 7; 5; 8 
14;034a. Bangu; 24; 20; 19; 15; 14; 13; 13; 8; 17; 17; 13; 12 
40;035a. Campo Grande; 9; 9; 3; 3; 5; 1; 10; 6; 5; 4; - ; 6 
27;036a. Santa Cruz; 3; 3; 4; 5; 2; 11; 13; 6; 6; 9; 4; 8 
17;037a. Ilha do Governador; 5; 2; 5; 6; 2; - ; 1; 2; - ; 4; 2; -   
16;038a. Braz de Pina; 6; 4; 2; 7; - ; 3; 1; 3; 5; 1; 11; 9 
41;039a. Pavuna; 2; 2; 7; 8; 4; 9; 1; - ; 5; 3; 5; 3 
9;040a. Honório Gurgel; 3; 2; 4; 5; 1; - ; 3; 1; 9; 6; 4; 12 
18;041a. Tanque; 3; 2; - ; 1; 1; 2; 3; 4; 4; - ; 5; 1 
31;042a. Recreio; 2; - ; 1; 2; 2; 4; 1; 3; 2; 3; 1; 3 
27;043a. Pedra de Guaratiba; 2; 4; - ; 2; 1; 5; - ; 3; 4; 8; 2; 1 
3;044a. Inhaúma; 6; 2; - ; 3; 2; 2; 3; 4; - ; - ; 2; -   
16;045a. Alemão; - ; 6; 4; 2; 4; 3; 4; 5; 3; 8; 31; 35 
24;048a. Seropédica; 6; 1; 1; - ; 2; 2; 2; 5; 15; 2; 2; 6 
24;050a. Itaguaí; 3; 13; 16; 8; 8; 10; 10; 12; 7; 7; 8; 15 
24;051a. Paracambí; - ; 2; - ; 3; 3; 1; 2; - ; - ; - ; - ; 4 
20;052a. nova Iguaçu; 4; 3; 3; 5; 3; 3; 4; 2; 2; - ; 2; 1 
20;053a. Mesquita; 7; 3; 10; 8; 8; 18; 8; 1; 4; 1; 3; 9 
39;054a. Belford Roxo; 7; 11; 7; 10; 12; 13; 18; 18; 25; 15; 17; 14 
24;055a. Queimados; 5; 8; 7; 10; 5; 1; 4; 4; 4; 2; 4; 8 
20;056a. Comendador Soares; 12; 11; 15; 8; 8; 11; 3; 3; 2; 11; 11; 10 
20;057a. Nilópolis; 7; 2; 14; 1; 6; 3; 8; 8; 2; 3; - ; 7 
20;058a. Posse; 8; 6; 6; 12; 8; 9; 11; 3; 13; 12; 16; 16 
15;059a. Duque de Caxias; 17; 23; 17; 13; 11; 14; 12; 4; 12; 12; 19; 6 
15;060a. Campos Elíseos; 8; 9; 3; 25; 11; 17; 13; 7; 2; 6; 1; 5 
15;061a. Xerém; 2; 2; 2; 1; 1; 3; 2; - ; - ; 2; - ; 4 
15;062a. Imbariê; 4; 6; 1; 2; 7; - ; 4; - ; 2; 3; 6; 4 
24;063a. Japerí; 5; 5; 4; 5; 12; 11; 9; 13; 11; 12; 10; 10 
21;064a. Vilar dos Teles; 15; 5; 15; 9; 10; 10; 6; 10; 16; 11; 21; 7 
34;065a. Magé; 13; 2; 10; 9; 7; 8; 5; 3; 3; 4; 1; 10 
34;066a. Piabetá; 5; 6; 1; 2; - ; 1; 1; 3; 6; 1; 4; 4 
34;067a. Guapimirim; 3; 1; 2; 1; 2; 3; 1; 3; - ; - ; 4; 3 
35;070a. Tanguá; - ; 2; - ; - ; - ; 1; - ; - ; - ; - ; - ; 2 
35;071a. Itaboraí; 10; 14; 9; 2; 8; 2; 3; 5; 11; 11; 11; 10 
7;072a. São Gonçalo; 8; 10; 16; 10; 1; 16; 5; 8; 6; 8; 7; 6 
7;073a. Neves; 11; 7; 10; 10; 15; 5; 6; 2; 7; 10; 8; 1 
7;074a. Alcantara; 12; 16; 10; 10; 9; 7; 10; 8; 11; 3; 2; 16 
7;075a. Rio do Ouro; 19; 10; 22; 9; 6; 5; 4; 13; 4; 6; 7; 21 
12;076a. Niterói - Centro; 6; 1; 4; 2; 3; 9; 2; 1; 3; - ; 5; 5 
12;077a. Icaraí; - ; 3; 2; 1; 1; 2; 1; 12; 1; - ; 1; 3 
12;078a. Fonseca; 3; 7; 1; 7; 7; 1; 5; 1; 7; 5; 1; 11 
12;079a. Jurujuba; 3; 2; 2; 3; 4; 3; 6; - ; 4; 2; 1; 1 
12;081a. Itaipú; 3; 2; - ; 3; 2; 1; - ; - ; 1; - ; 4; 3 
12;082a. maricá; 4; 8; 1; 1; - ; 2; 3; 5; 3; 3; 15; 5 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 3; 1; 1; 1; 1; 1; 1; 1; 2; - ; 2; 4 
37;089a. Resende; 2; 10; 4; 6; 2; 3; 6; 6; 4; 5; 4; 3 
28;090a. Barra Mansa; 6; 5; 12; 10; 10; 5; 3; 7; 2; 7; 4; 7 
10;091a. Valença; 3; 2; - ; 3; - ; 1; 1; - ; - ; 1; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 17; 5; 2; 12; 5; 11; 3; 5; 6; 3; 8; 3 
10;094a. Piraí; - ; 1; - ; 1; 2; - ; - ; - ; - ; - ; - ; -   
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; 1; - ; - ; - ; 1; 1; 2; - ; 2; - ; 1; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; 2; - ; 3; 2; 2; 1; - ; 1; 1; 1; 2; -   
37;100a. Porto Real; 1; - ; - ; 3; - ; 6; - ; 1; - ; 2; 1; 6 
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 3; 1; 5; - ; - ; - ; 1; 1; 3; 3; - ; 4 
26;106a. Itaipava; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; -   
38;107a. Paraíba do Sul; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
38;108a. Três Rios; 1; 1; - ; - ; 2; 3; 4; 2; 2; - ; 2; 1 
38;109a. Sapucaia; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;110a. Teresópolis; 1; 1; 2; 3; 1; 3; 3; 4; 1; 6; 4; 1 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1 
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
25;118a. Araruama; 6; 5; 2; 4; 1; 3; 3; 4; 8; - ; 3; -   
35;119a. Rio Bonito; - ; 4; 1; 1; 5; - ; 3; 5; - ; 3; 4; -   
35;120a. Silva Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
32;121a. Casimiro de abreu; - ; - ; - ; 3; 2; 1; 2; 3; 3; - ; - ; 1 
32;122a. Conceição de Macabú; - ; - ; 1; - ; 1; 2; - ; - ; - ; 1; - ; -   
