AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
5;004a. Praça da República; 19; 13; 9; 15; 14; 21; 21; 23; 13; 15; 19; 16 
5;005a. Mem de Sá; 91; 88; 111; 92; 116; 93; 103; 79; 104; 84; 90; 86 
4;006a. Cidade nova; 6; 5; - ; 2; 6; 9; 9; 3; 11; 8; 5; 8 
5;007a. Santa Tereza; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
2;009a. Catete; 49; 46; 28; - ; 3; 2; - ; 4; - ; 8; - ; -   
2;010a. Botafogo; - ; 2; 17; 42; 19; 27; 43; 20; 28; 36; 49; 29 
23;011a. Rocinha; 5; 3; 3; 1; 7; 1; 12; 3; 1; 4; 6; -   
19;012a. Copacabana; 58; 46; 41; 34; 30; 64; 48; 42; 44; 52; 40; 45 
19;013a. Ipanema; 3; 3; 2; 3; 4; 9; 10; 1; 7; 7; 2; 4 
23;014a. Leblon; 60; 42; 46; 30; 28; 34; 51; 35; 32; 36; 41; 40 
23;015a. Gávea; 1; 3; 11; 4; 7; 3; 2; 1; 2; 2; 3; 1 
31;016a. Barra da Tijuca; 38; 31; 49; 32; 52; 36; 28; 43; 53; 44; 46; 52 
4;017a. São Cristóvão; 49; 57; 69; 63; 60; 28; 33; 39; 39; 50; 61; 46 
4;018a. Praça da Bandeira; 2; - ; 4; 3; 1; 9; 4; 1; 7; 5; 3; -   
6;019a. Tijuca; 41; 45; 38; 34; 32; 40; 30; 27; 48; 44; 37; 41 
6;020a. Grajaú; 3; 3; 2; 7; 2; 5; 7; 2; 6; - ; 4; 7 
22;021a. Bonsucesso; 51; 48; 49; 63; 67; 39; 55; 44; 36; 29; 62; 50 
16;022a. Penha; 50; 49; 43; 45; 54; 61; 36; 67; 59; 65; 41; 42 
3;023a. Meier; 2; 2; - ; 2; 3; 2; 3; - ; - ; 3; 7; 3 
3;024a. Piedade; 4; - ; 2; 1; 1; - ; - ; 1; 3; 1; 1; 4 
3;025a. Engenho novo; 70; 74; 73; 84; 68; 94; 76; 68; 62; 77; 77; 59 
3;026a. Todos os Santos; - ; - ; 4; 1; 4; 4; 2; - ; 4; 1; 1; 11 
41;027a. Vicente de Carvalho; 13; 3; 3; - ; - ; - ; - ; 5; 9; - ; 5; 1 
9;028a. Campinho; 5; 3; 3; 1; 6; 3; 1; 2; 1; 2; 2; 8 
9;029a. Madureira; 58; 68; 58; 64; 74; 57; 63; 79; 65; 70; 64; 71 
9;030a. marechal Hermes; 7; - ; 1; 1; - ; - ; - ; - ; 1; - ; - ; -   
41;031a. Ricardo Albuquerque; 1; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
18;032a. Taquara; 65; 56; 53; 54; 55; 47; 56; 47; 60; 62; 45; 51 
14;033a. Realengo; - ; - ; 17; 4; 11; 17; 14; 15; 10; 8; 8; 6 
14;034a. Bangu; 83; 99; 68; 80; 100; 118; 107; 95; 81; 153; 127; 116 
40;035a. Campo Grande; 23; 47; 24; 58; 51; 57; 47; 45; 42; 36; 35; 51 
27;036a. Santa Cruz; 40; 28; 35; 32; 22; 15; 37; 46; 39; 21; 17; 30 
17;037a. Ilha do Governador; 15; 13; 27; 17; 15; 14; 25; 29; 23; 20; 23; 28 
16;038a. Braz de Pina; 4; 6; 1; 3; 5; 5; 5; 2; 7; 8; 7; 1 
41;039a. Pavuna; 55; 59; 62; 56; 61; 77; 63; 50; 47; 55; 50; 62 
9;040a. Honório Gurgel; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
18;041a. Tanque; 4; 1; 3; 8; - ; 2; 3; 6; - ; 2; 10; 1 
31;042a. Recreio; 6; 8; 5; 9; 5; 6; 4; 1; 4; 4; 3; 3 
27;043a. Pedra de Guaratiba; 3; - ; 1; 1; - ; 1; 2; - ; 1; - ; - ; -   
3;044a. Inhaúma; 2; 2; 3; - ; 2; 5; 11; 1; 5; 6; 4; 5 
