AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 1; 1; - ; 2; 1; - ; - ; 2; 2; 1; 2; -   
5;004a. Praça da República; 7; 8; 5; 12; 6; 2; 7; 3; 8; 9; 3; 7 
5;005a. Mem de Sá; 5; - ; 7; 1; - ; 1; 3; 1; 2; 1; 2; 6 
4;006a. Cidade nova; 9; 4; 6; 7; 14; 3; 8; 2; 8; 6; 6; 12 
5;007a. Santa Tereza; 12; 3; 5; 1; 3; 2; 2; 1; 1; 13; 2; 3 
2;009a. Catete; 14; 7; 12; 10; 11; 4; 12; 3; 9; 19; 7; 11 
2;010a. Botafogo; 4; 4; 8; 15; 4; 11; 3; 3; 5; 17; 5; 7 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 2 
19;013a. Ipanema; 3; - ; 1; 1; - ; - ; - ; - ; 1; - ; - ; 1 
23;014a. Leblon; 3; 2; 2; 3; 1; - ; - ; 1; 1; 1; 1; 1 
23;015a. Gávea; 1; 5; 5; 2; 6; 3; - ; 1; 2; 3; 2; 3 
31;016a. Barra da Tijuca; 15; 13; 12; 18; 13; 11; 9; 8; 5; 6; 15; 19 
4;017a. São Cristóvão; 15; 18; 22; 22; 27; 25; 19; 15; 17; 6; 12; 25 
4;018a. Praça da Bandeira; 10; 15; 13; 14; 21; 20; 19; 16; 8; 20; 24; 12 
6;019a. Tijuca; 7; 4; 12; 7; 9; 6; 12; 8; 5; 12; 11; 11 
6;020a. Grajaú; 13; 16; 15; 17; 8; 4; 18; 10; 16; 15; 17; 25 
22;021a. Bonsucesso; 34; 23; 28; 29; 21; 19; 21; 19; 29; 22; 24; 35 
16;022a. Penha; 33; 25; 36; 43; 42; 37; 39; 30; 30; 28; 52; 46 
3;023a. Meier; 38; 32; 30; 20; 16; 14; 21; 18; 15; 18; 14; 21 
3;024a. Piedade; 27; 24; 24; 27; 29; 25; 31; 27; 24; 26; 27; 40 
3;025a. Engenho novo; 19; 19; 33; 28; 20; 15; 11; 20; 30; 22; 27; 33 
3;026a. Todos os Santos; 35; 23; 26; 29; 33; 24; 23; 32; 26; 20; 21; 38 
41;027a. Vicente de Carvalho; 112; 95; 102; 97; 92; 113; 108; 78; 80; 101; 104; 144 
9;028a. Campinho; 61; 60; 68; 89; 80; 49; 49; 62; 58; 63; 54; 69 
9;029a. Madureira; 64; 67; 89; 59; 59; 76; 55; 40; 57; 53; 61; 86 
9;030a. marechal Hermes; 49; 49; 70; 52; 70; 51; 61; 46; 45; 39; 52; 50 
41;031a. Ricardo Albuquerque; 101; 133; 107; 92; 76; 81; 82; 89; 61; 59; 65; 93 
18;032a. Taquara; 27; 22; 32; 36; 33; 11; 17; 14; 6; 20; 9; 13 
14;033a. Realengo; 110; 84; 110; 76; 45; 55; 61; 56; 78; 59; 69; 63 
14;034a. Bangu; 127; 121; 123; 103; 51; 44; 71; 75; 106; 97; 95; 106 
40;035a. Campo Grande; 64; 56; 64; 79; 77; 56; 66; 57; 72; 88; 107; 170 
27;036a. Santa Cruz; 23; 20; 22; 18; 25; 20; 16; 23; 19; 25; 19; 25 
17;037a. Ilha do Governador; 15; 14; 17; 10; 11; 2; 4; 6; 5; 10; 10; 7 
16;038a. Braz de Pina; 68; 79; 57; 64; 63; 55; 58; 49; 43; 55; 53; 68 
41;039a. Pavuna; 74; 79; 88; 99; 71; 78; 84; 99; 121; 134; 103; 98 
9;040a. Honório Gurgel; 100; 110; 82; 104; 90; 91; 87; 90; 102; 119; 99; 101 
18;041a. Tanque; 15; 18; 18; 11; 16; 7; 5; 6; 13; 7; 9; 4 
31;042a. Recreio; 43; 37; 22; 22; 25; 25; 28; 23; 24; 32; 24; 26 
27;043a. Pedra de Guaratiba; 6; 6; 9; 7; 9; 6; 6; 15; 17; 18; 17; 19 
3;044a. Inhaúma; 38; 34; 47; 42; 38; 51; 60; 51; 52; 53; 64; 69 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 2; -   
24;048a. Seropédica; 17; 5; 8; 6; 14; 9; 9; 9; 11; 6; 8; 18 
24;050a. Itaguaí; 46; 26; 37; 24; 37; 22; 31; 32; 34; 39; 42; 63 
24;051a. Paracambí; 2; 3; 3; 4; 5; 4; 3; 2; 2; - ; 4; 1 
20;052a. nova Iguaçu; 60; 50; 80; 70; 45; 62; 52; 67; 60; 64; 75; 65 
20;053a. Mesquita; 39; 31; 33; 46; 35; 27; 42; 40; 40; 35; 37; 50 
39;054a. Belford Roxo; 78; 43; 81; 60; 85; 50; 52; 44; 52; 68; 64; 57 
24;055a. Queimados; 11; 17; 13; 10; 9; 9; 15; 10; 17; 16; 18; 33 
20;056a. Comendador Soares; 68; 50; 74; 58; 81; 65; 44; 69; 57; 57; 75; 77 
20;057a. Nilópolis; 57; 60; 55; 61; 55; 59; 59; 65; 36; 38; 84; 98 
20;058a. Posse; 82; 70; 85; 83; 58; 57; 68; 74; 66; 58; 71; 77 
15;059a. Duque de Caxias; 114; 105; 119; 110; 108; 116; 130; 109; 101; 95; 109; 122 
15;060a. Campos Elíseos; 79; 60; 83; 66; 48; 78; 86; 79; 78; 61; 69; 95 
15;061a. Xerém; 8; 4; 10; 11; 5; 7; 4; 8; 9; 8; 5; 3 
15;062a. Imbariê; 33; 27; 32; 31; 26; 18; 32; 20; 34; 36; 28; 36 
24;063a. Japerí; 2; 6; 5; 3; 9; 8; 10; 9; 4; 4; 3; 6 
21;064a. Vilar dos Teles; 132; 129; 145; 151; 129; 140; 141; 122; 105; 113; 160; 180 
34;065a. Magé; 1; 3; 9; 7; 3; 5; 5; 6; 4; 6; 5; 8 
34;066a. Piabetá; 7; 11; 9; 12; 14; 13; 10; 7; 3; 8; 12; 10 
34;067a. Guapimirim; 8; 5; 3; 5; 4; 2; 2; 7; 2; 1; 7; 4 
35;070a. Tanguá; 6; 1; 2; 3; 1; 3; 1; - ; 3; 2; - ; 2 
35;071a. Itaboraí; 33; 25; 29; 19; 15; 10; 15; 17; 26; 29; 19; 23 
7;072a. São Gonçalo; 69; 53; 51; 60; 49; 48; 60; 63; 63; 63; 48; 54 
7;073a. Neves; 68; 69; 64; 71; 79; 53; 85; 60; 65; 84; 45; 80 
7;074a. Alcantara; 108; 83; 89; 75; 84; 68; 60; 69; 63; 66; 56; 85 
7;075a. Rio do Ouro; 78; 25; 55; 28; 40; 48; 63; 54; 59; 55; 52; 71 
12;076a. Niterói - Centro; 12; 6; 14; 16; 9; 9; 10; 12; 15; 13; 21; 11 
12;077a. Icaraí; 24; 21; 23; 25; 23; 15; 21; 10; 17; 17; 13; 17 
12;078a. Fonseca; 42; 25; 27; 49; 39; 52; 30; 40; 44; 33; 43; 44 
12;079a. Jurujuba; 30; 23; 20; 17; 17; 16; 18; 19; 23; 16; 13; 24 
12;081a. Itaipú; 21; 20; 35; 15; 15; 4; 14; 18; 15; 13; 11; 14 
12;082a. maricá; 20; 13; 19; 12; 10; 11; 7; 18; 20; 8; 12; 8 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;089a. Resende; 1; 1; - ; 1; - ; - ; 1; - ; 1; - ; - ; 1 
28;090a. Barra Mansa; - ; 1; 1; 1; 5; - ; 1; 2; 4; - ; 4; 3 
10;091a. Valença; - ; - ; 1; - ; - ; 1; - ; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 1; 1; 1; 2; 2; 2; - ; 1; - ; 3; 1; 2 
10;094a. Piraí; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1 
10;096a. Miguel Pereira; - ; - ; - ; 1; 1; - ; 1; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; 1; 1 
37;100a. Porto Real; - ; - ; - ; 1; - ; - ; - ; - ; - ; 1; - ; -   
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 1; 1; 1; 2; 2; 1; 1; 1; - ; 4; 5; 2 
26;106a. Itaipava; - ; - ; - ; 3; - ; - ; - ; - ; - ; - ; - ; 3 
38;107a. Paraíba do Sul; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;108a. Três Rios; 1; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1 
38;109a. Sapucaia; - ; - ; - ; - ; 1; - ; 1; - ; - ; - ; 2; -   
30;110a. Teresópolis; - ; 1; - ; - ; 2; 1; - ; - ; - ; 1; 1; -   
30;111a. Sumidouro; - ; - ; - ; - ; 1; - ; - ; - ; 2; - ; - ; -   
30;112a. Carmo; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 1; 2; 5; 6; 4; 7; 4; 3; 6; 8; 8; 7 
35;119a. Rio Bonito; 4; 2; 8; 6; 1; 2; 1; 1; 1; - ; - ; 4 
35;120a. Silva Jardim; - ; 3; 1; - ; - ; 1; - ; - ; 2; 1; 2; 1 
32;121a. Casimiro de abreu; 3; 1; 7; 3; 5; 1; - ; 1; 1; - ; - ; 1 
32;122a. Conceição de Macabú; 1; - ; 1; 2; - ; - ; - ; 1; - ; - ; 1; 2 
32;123a. Macaé; 30; 19; 27; 30; 20; 16; 16; 13; 17; 23; 23; 29 
25;124a. Saquarema; 4; 1; - ; 4; 2; 1; 2; 3; 3; 3; 8; 6 
25;125a. São Pedro da Aldeia; 1; 2; 5; 1; 1; 4; - ; 3; 4; 4; 5; 4 
25;126a. Cabo Frio; 7; 12; 12; 7; 11; 7; 10; 6; 11; 2; 9; 15 
25;127a. Búzios; 3; 5; 1; - ; - ; 3; - ; 2; 3; 2; 3; 1 
32;128a. Rio das Ostras; 6; 12; 15; 11; 5; 5; 13; 5; 6; 16; 11; 12 
25;129a. Iguaba; 2; 1; 3; 2; - ; 1; 1; - ; - ; 2; 2; 1 
32;130a. Quissamã; 3; 4; 1; 3; - ; 3; 1; 1; 2; 1; 3; 1 
25;132a. Arraial do Cabo; - ; - ; - ; - ; - ; 1; 1; 1; - ; - ; - ; 1 
8;134a. Campos; 19; 6; 11; 10; 4; 4; 8; 4; 10; 7; 7; 11 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2 
36;136a. Santo Antônio de Pádua; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1 
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; 2; - ; - ; 1; - ; - ; - ; - ; 1; 2; 2; -   
36;142a. Cambucí; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; - ; - ; - ; 1; - ; - ; - ; - ; 1; - ; - ; -   
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;145a. São João da Barra; - ; 2; - ; - ; 2; 1; 1; 1; - ; 1; - ; -   
8;146a. Guarus; 8; 2; 8; 5; 3; 3; 1; 4; 2; 1; 4; 9 
8;147a. São Francisco de Itabapoana; 5; 1; 1; 1; 1; - ; 1; 1; 1; 1; - ; -   
29;148a. Italva; 1; - ; - ; - ; - ; - ; - ; 2; - ; - ; - ; -   
11;151a. nova Friburgo; 1; - ; - ; - ; - ; 1; 1; - ; - ; 2; 1; -   
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; 2; 1; 1; 1; - ; - ; - ; -   
11;154a. Cordeiro; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2; 1 
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
35;159a. Cachoeira de Macacú; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1 
33;165a. Mangaratiba; 1; 9; 2; 2; 2; 1; 1; 2; 1; - ; 2; 2 
33;166a. Angra dos Reis; 10; 3; 5; 3; 5; 1; 1; 5; 5; 3; 4; 4 
33;167a. Paraty; - ; - ; 2; - ; 1; - ; - ; - ; 1; 1; - ; -   
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
