AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 12; 11; 7; 3; 4; 6; 4; 2; 2; 10; 6; 2 
5;004a. Praça da República; 57; 60; 86; 54; 71; 46; 51; 63; 69; 63; 55; 58 
5;005a. Mem de Sá; 33; 34; 24; 26; 34; 29; 33; 28; 33; 30; 39; 22 
4;006a. Cidade nova; 34; 35; 56; 24; 32; 42; 48; 52; 56; 41; 60; 41 
5;007a. Santa Tereza; - ; 5; 2; 4; 6; 4; 3; 11; 9; 4; 2; 3 
2;009a. Catete; 38; 27; 23; 24; 24; 20; 30; 11; 31; 24; 27; 13 
2;010a. Botafogo; 26; 23; 42; 30; 27; 35; 25; 17; 32; 26; 19; 28 
23;011a. Rocinha; 4; 3; 5; 1; 8; 5; 3; 8; 3; 7; 6; -   
19;012a. Copacabana; 11; 22; 18; 17; 18; 20; 12; 13; 20; 15; 16; 24 
19;013a. Ipanema; 12; 8; 10; 7; 24; 9; 12; 13; 14; 8; 17; 5 
23;014a. Leblon; 26; 10; 9; 9; 21; 27; 14; 18; 25; 17; 39; 10 
23;015a. Gávea; 34; 43; 47; 34; 31; 32; 30; 31; 41; 50; 36; 53 
31;016a. Barra da Tijuca; 107; 82; 77; 72; 73; 112; 74; 50; 78; 58; 77; 64 
4;017a. São Cristóvão; 56; 54; 45; 43; 75; 56; 40; 69; 41; 61; 65; 64 
4;018a. Praça da Bandeira; 37; 33; 30; 39; 32; 18; 34; 28; 23; 16; 43; 18 
6;019a. Tijuca; 29; 32; 15; 17; 25; 16; 28; 17; 50; 19; 30; 28 
6;020a. Grajaú; 28; 22; 28; 30; 21; 26; 18; 23; 23; 21; 27; 15 
22;021a. Bonsucesso; 79; 132; 98; 83; 142; 94; 93; 105; 74; 106; 82; 127 
16;022a. Penha; 75; 58; 41; 59; 47; 63; 43; 50; 60; 66; 64; 73 
3;023a. Meier; 20; 28; 25; 23; 32; 27; 13; 39; 21; 27; 22; 25 
3;024a. Piedade; 57; 19; 20; 24; 14; 24; 24; 28; 38; 31; 15; 31 
3;025a. Engenho novo; 25; 35; 20; 39; 32; 25; 28; 51; 39; 34; 31; 31 
3;026a. Todos os Santos; 18; 16; 19; 22; 24; 23; 33; 25; 24; 23; 21; 28 
41;027a. Vicente de Carvalho; 47; 47; 52; 51; 39; 54; 32; 40; 57; 75; 58; 46 
9;028a. Campinho; 46; 33; 35; 40; 45; 44; 45; 38; 52; 40; 34; 49 
9;029a. Madureira; 40; 36; 64; 25; 24; 26; 56; 46; 34; 35; 17; 38 
9;030a. marechal Hermes; 24; 17; 28; 36; 25; 20; 27; 24; 39; 29; 23; 29 
41;031a. Ricardo Albuquerque; 26; 45; 23; 31; 40; 37; 40; 25; 44; 43; 31; 32 
18;032a. Taquara; 128; 105; 101; 99; 90; 83; 68; 103; 98; 90; 76; 92 
14;033a. Realengo; 72; 57; 76; 56; 131; 99; 65; 72; 86; 99; 60; 71 
14;034a. Bangu; 95; 95; 63; 82; 92; 66; 71; 88; 116; 99; 87; 79 
