AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; - ; - ; 1; - ; - ; 2; - ; 2; - ; - ; 2; 1 
5;004a. Praça da República; 5; 3; 1; - ; 6; 1; 1; 1; 1; 2; 1; -   
5;005a. Mem de Sá; 7; 1; 1; 1; 1; 2; 4; 1; 2; 1; 2; 1 
4;006a. Cidade nova; 3; 3; 3; 2; 4; 3; - ; 6; 2; 6; 2; 1 
5;007a. Santa Tereza; 3; 1; 1; 5; - ; - ; 1; - ; 2; 4; 1; 1 
2;009a. Catete; 1; 1; 2; 1; 2; 14; 1; - ; 2; 16; 9; 10 
2;010a. Botafogo; 2; 3; 3; 2; 1; 5; 2; - ; 2; - ; 1; 1 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; 2; 2; 1; 3; 2; 11; 2; 8; 4; 12; 8; 5 
19;013a. Ipanema; 2; - ; 1; 1; 1; 1; - ; 1; 1; - ; - ; 1 
23;014a. Leblon; - ; 4; 4; 1; 6; 2; - ; 1; 2; - ; 3; 4 
23;015a. Gávea; 4; 2; 4; 4; 3; 3; - ; 4; - ; 2; 1; -   
31;016a. Barra da Tijuca; 7; 6; 3; 14; 3; 9; 6; 16; 6; 8; 9; 3 
4;017a. São Cristóvão; 4; 1; 5; 5; 5; 1; 5; 4; 5; 2; 3; 3 
4;018a. Praça da Bandeira; - ; - ; - ; - ; - ; 4; 1; 3; 2; 3; - ; -   
6;019a. Tijuca; 2; - ; 2; 1; 1; 3; 5; 8; 6; 5; 5; 2 
6;020a. Grajaú; 3; 1; 1; 1; 1; 4; 3; - ; 1; 1; 1; 1 
22;021a. Bonsucesso; 15; 12; 10; 11; 16; 17; 5; 7; 9; 14; 13; 8 
16;022a. Penha; 8; 11; 3; 20; 9; 8; 14; 8; 11; 10; 17; 10 
3;023a. Meier; 1; 2; 1; 1; 1; 1; - ; - ; 2; 1; 2; 1 
3;024a. Piedade; - ; 9; 5; 7; 9; 5; 3; 1; 5; 4; 5; 2 
3;025a. Engenho novo; 2; 7; 2; 7; 6; 7; - ; 4; 3; 10; 14; 3 
3;026a. Todos os Santos; 10; 6; 2; 7; 4; 4; 6; 8; 1; 6; 9; 2 
41;027a. Vicente de Carvalho; 5; 10; 11; - ; 7; 5; 8; 4; 3; 8; 2; 16 
9;028a. Campinho; 2; 6; 5; 6; 4; 5; 13; 4; 2; 2; 7; 6 
9;029a. Madureira; 9; 17; 4; 8; 6; 3; 6; 2; 11; 4; 15; 9 
9;030a. marechal Hermes; - ; 5; 2; 1; 3; - ; 2; 2; 3; 4; 5; 8 
41;031a. Ricardo Albuquerque; 2; 4; 3; 3; 1; 7; 3; 4; 3; 3; 4; 9 
