AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 1; - ; 3; - ; - ; 1; 2; - ; 2; 1; 2; -   
5;004a. Praça da República; 2; 13; 4; 2; 6; 5; 1; 1; 3; 6; 2; -   
5;005a. Mem de Sá; 3; 5; 5; 5; 6; 2; 5; 4; - ; - ; 9; 3 
4;006a. Cidade nova; 8; 5; 4; 2; 6; 12; 6; 4; 3; 3; 1; 2 
5;007a. Santa Tereza; 2; 1; 5; 1; 1; 7; 1; 1; 1; 2; - ; -   
2;009a. Catete; 2; 2; 1; 9; 2; 14; 1; 1; 2; 1; 1; 2 
2;010a. Botafogo; 3; 3; - ; 1; 2; 4; 1; 5; 4; 5; 3; 4 
23;011a. Rocinha; 2; - ; 1; 1; 1; - ; 1; 1; - ; 1; - ; -   
19;012a. Copacabana; 9; 2; 4; 4; 12; 1; 5; 5; 4; 4; 2; 31 
19;013a. Ipanema; 1; 1; - ; - ; - ; - ; 1; 1; - ; 1; - ; -   
23;014a. Leblon; - ; - ; 9; 3; 1; - ; 3; 1; 1; 2; 5; 2 
23;015a. Gávea; - ; 1; - ; - ; - ; 1; - ; - ; - ; 2; - ; 2 
31;016a. Barra da Tijuca; 8; 15; 5; 10; 10; 1; 7; 11; 2; 11; 2; 5 
4;017a. São Cristóvão; 6; 3; 18; 5; 3; 4; 5; 10; 7; 6; 3; 5 
4;018a. Praça da Bandeira; 2; 4; 1; - ; - ; - ; 2; 2; 1; - ; 1; 1 
6;019a. Tijuca; 2; 5; 6; 6; 4; 6; 7; 2; 5; 3; 9; 4 
6;020a. Grajaú; 6; - ; 5; - ; 2; 2; - ; 6; 3; 5; 5; 2 
22;021a. Bonsucesso; 3; 12; 31; 11; 8; 10; 12; 3; 15; 14; 4; 12 
16;022a. Penha; 8; 8; 10; 7; 9; 8; 5; 8; 13; 8; 5; 5 
3;023a. Meier; - ; - ; 1; 1; 4; 3; 2; 3; - ; 3; - ; 1 
3;024a. Piedade; 9; 4; 8; 7; 6; 2; 2; 10; 1; 3; 3; 1 
3;025a. Engenho novo; 3; 7; 6; 11; 3; 8; 6; 6; 9; 8; 1; 2 
3;026a. Todos os Santos; 3; 9; 7; 3; 6; 4; 1; 3; 3; - ; 6; 1 
41;027a. Vicente de Carvalho; 18; 9; 7; 6; 3; 12; 11; 7; 6; 4; 7; 10 
9;028a. Campinho; 7; 3; 5; 5; 6; 9; 5; 9; 9; 10; 7; 2 
9;029a. Madureira; 9; 7; 7; 4; 3; 5; 7; 6; 17; 2; 7; 7 
9;030a. marechal Hermes; 16; 9; 5; 5; 4; 4; 3; 7; 16; 3; 8; 2 
41;031a. Ricardo Albuquerque; 15; 10; 12; 9; 7; 7; 5; 5; 7; 5; - ; 5 
18;032a. Taquara; 12; 6; 11; 10; 3; 10; 6; 11; 6; 9; 9; 5 
14;033a. Realengo; 6; 8; 3; 5; 9; 7; 11; 9; 3; 6; 7; 8 
14;034a. Bangu; 29; 14; 22; 28; 19; 32; 17; 18; 17; 14; 11; 17 
40;035a. Campo Grande; 16; 10; 10; 15; 13; 13; 13; 14; 15; 14; 20; 11 
27;036a. Santa Cruz; 11; 3; 10; 5; 8; 3; 9; 8; 12; 5; 13; 12 
17;037a. Ilha do Governador; 6; 4; 7; 2; 5; 2; 8; 3; 10; 4; 4; 6 
16;038a. Braz de Pina; 11; 17; 8; 8; 6; 8; 14; 16; 9; 11; 6; 11 
41;039a. Pavuna; 13; 32; 33; 14; 22; 15; 28; 20; 11; 17; 16; 13 
