AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 194; 490; 207; 191; 198; 216; 230; 204; 188; 199; 179; 259 
5;004a. Praça da República; 400; 469; 366; 383; 384; 408; 389; 343; 431; 381; 372; 375 
5;005a. Mem de Sá; 725; 1465; 363; 376; 440; 402; 433; 470; 374; 486; 420; 384 
4;006a. Cidade nova; 142; 208; 135; 109; 117; 121; 144; 125; 95; 122; 174; 103 
5;007a. Santa Tereza; 39; 237; 43; 40; 45; 52; 49; 45; 59; 48; 45; 34 
2;009a. Catete; 301; 402; 265; 208; 238; 238; 282; 289; 263; 242; 293; 254 
2;010a. Botafogo; 311; 289; 292; 267; 249; 255; 260; 233; 264; 267; 250; 262 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 11 
19;012a. Copacabana; 1155; 406; 368; 279; 265; 271; 1190; 329; 345; 381; 315; 403 
19;013a. Ipanema; 228; 269; 168; 159; 155; 170; 223; 194; 194; 200; 186; 199 
23;014a. Leblon; 382; 1123; 339; 273; 271; 274; 301; 270; 355; 261; 317; 292 
23;015a. Gávea; 148; 198; 131; 126; 158; 128; 150; 128; 126; 143; 145; 136 
31;016a. Barra da Tijuca; 446; 405; 370; 403; 386; 409; 413; 399; 529; 379; 376; 358 
4;017a. São Cristóvão; 204; 177; 192; 180; 178; 179; 197; 193; 176; 216; 212; 171 
4;018a. Praça da Bandeira; 153; 149; 157; 174; 180; 201; 203; 164; 188; 197; 203; 159 
6;019a. Tijuca; 148; 190; 185; 218; 199; 215; 216; 225; 214; 202; 199; 223 
6;020a. Grajaú; 144; 185; 194; 229; 212; 179; 179; 165; 167; 192; 171; 145 
22;021a. Bonsucesso; 254; 268; 253; 317; 285; 259; 316; 292; 305; 293; 281; 252 
16;022a. Penha; 228; 208; 214; 204; 222; 199; 210; 208; 191; 211; 191; 162 
3;023a. Meier; 266; 251; 257; 200; 249; 261; 254; 225; 214; 207; 217; 221 
3;024a. Piedade; 83; 95; 81; 84; 64; 79; 98; 89; 77; 77; 61; 69 
3;025a. Engenho novo; 135; 113; 155; 137; 121; 121; 133; 121; 111; 137; 99; 126 
3;026a. Todos os Santos; 100; 105; 137; 86; 110; 121; 101; 99; 117; 98; 73; 60 
41;027a. Vicente de Carvalho; 201; 203; 200; 193; 194; 212; 188; 219; 245; 245; 187; 185 
9;028a. Campinho; 132; 135; 136; 162; 162; 145; 125; 138; 141; 123; 126; 112 
9;029a. Madureira; 220; 218; 236; 198; 243; 220; 212; 213; 207; 292; 195; 315 
9;030a. marechal Hermes; 85; 92; 109; 95; 87; 92; 126; 108; 105; 136; 110; 112 
41;031a. Ricardo Albuquerque; 84; 86; 86; 82; 107; 112; 97; 114; 110; 104; 93; 93 
18;032a. Taquara; 302; 267; 302; 312; 323; 370; 320; 315; 285; 340; 284; 286 
14;033a. Realengo; 159; 161; 159; 182; 176; 191; 197; 217; 192; 215; 175; 180 
14;034a. Bangu; 296; 357; 341; 333; 290; 310; 307; 310; 271; 326; 296; 315 
40;035a. Campo Grande; 389; 396; 398; 414; 392; 448; 423; 477; 467; 460; 400; 482 
27;036a. Santa Cruz; 178; 171; 181; 192; 190; 178; 213; 197; 172; 183; 173; 205 
17;037a. Ilha do Governador; 266; 248; 274; 243; 261; 288; 249; 272; 277; 269; 262; 248 
16;038a. Braz de Pina; 136; 109; 128; 147; 122; 112; 161; 156; 145; 160; 142; 153 
41;039a. Pavuna; 127; 105; 86; 120; 117; 140; 103; 131; 114; 134; 116; 128 
9;040a. Honório Gurgel; 108; 87; 93; 94; 88; 67; 83; 88; 93; 74; 89; 86 
18;041a. Tanque; 131; 142; 139; 125; 171; 157; 165; 145; 127; 121; 105; 106 
31;042a. Recreio; 236; 245; 228; 239; 255; 218; 245; 253; 1466; 245; 252; 259 
27;043a. Pedra de Guaratiba; 70; 90; 82; 71; 80; 71; 76; 81; 88; 97; 84; 100 
3;044a. Inhaúma; 95; 92; 120; 110; 118; 116; 102; 107; 89; 109; 95; 109 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; 38; 36; 48; 43; 40; 43; 49; 27; 34; 35; 31; 20 
24;050a. Itaguaí; 126; 129; 114; 107; 99; 113; 189; 97; 91; 115; 77; 83 
24;051a. Paracambí; 12; 10; 12; 25; 20; 11; 12; 21; 9; 15; 20; 14 
20;052a. nova Iguaçu; 271; 254; 261; 312; 250; 256; 309; 250; 244; 295; 227; 284 
20;053a. Mesquita; 88; 113; 111; 101; 108; 113; 81; 123; 110; 118; 143; 108 
39;054a. Belford Roxo; 129; 150; 142; 119; 127; 148; 142; 123; 161; 130; 148; 150 
24;055a. Queimados; 65; 67; 82; 80; 74; 65; 70; 64; 66; 82; 75; 81 
20;056a. Comendador Soares; 80; 77; 82; 77; 66; 50; 62; 69; 65; 73; 71; 66 
20;057a. Nilópolis; 143; 130; 148; 154; 113; 121; 125; 128; 108; 119; 106; 113 
20;058a. Posse; 123; 112; 131; 123; 125; 109; 133; 114; 118; 128; 120; 154 
15;059a. Duque de Caxias; 445; 455; 559; 435; 448; 377; 442; 438; 410; 434; 402; 432 
15;060a. Campos Elíseos; 106; 101; 98; 138; 95; 107; 82; 98; 96; 101; 90; 107 
15;061a. Xerém; 21; 24; 21; 26; 24; 14; 19; 16; 16; 6; 20; 12 
