AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 1; 1; - ; 5; 3; 6; 5; 5; 3; 6; 3; -   
5;004a. Praça da República; 7; 6; 7; 1; 4; 5; 8; 7; 8; 4; 8; 10 
5;005a. Mem de Sá; 9; 13; 9; 5; 12; 10; 9; 16; 18; 17; 14; 14 
4;006a. Cidade nova; 4; 6; 6; 9; 3; 5; 7; 5; 7; 7; 9; 5 
5;007a. Santa Tereza; 5; 9; 6; 5; 7; 5; 7; 5; 11; 7; 6; 5 
2;009a. Catete; 26; 30; 28; 14; 24; 21; 21; 20; 13; 19; 14; 19 
2;010a. Botafogo; 19; 12; 12; 8; 6; 12; 8; 11; 8; 11; 14; 10 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; 6; 7; 4; 11; 2; 4; 4; 5; 6; 2; 2; 8 
19;013a. Ipanema; 2; 5; 1; 3; 4; 2; 6; 6; 6; 6; 2; 1 
23;014a. Leblon; 3; 6; 3; 4; 5; 1; 7; 7; 15; 5; 6; 8 
23;015a. Gávea; 10; 4; 10; 5; 7; 9; 13; 2; 8; 6; 4; 9 
31;016a. Barra da Tijuca; 46; 28; 46; 52; 41; 43; 43; 34; 36; 41; 31; 34 
4;017a. São Cristóvão; 6; 7; 13; 4; 6; 10; 11; 16; 13; 8; 6; 12 
4;018a. Praça da Bandeira; 9; 7; 15; 12; 13; 8; 7; 7; 10; 7; 8; 9 
6;019a. Tijuca; 4; 7; 6; 10; 11; 5; 13; 5; 7; 7; 8; 4 
6;020a. Grajaú; 15; 14; 11; 14; 7; 8; 12; 20; 10; 14; 14; 8 
22;021a. Bonsucesso; 16; 14; 11; 24; 29; 18; 31; 31; 31; 15; 24; 27 
16;022a. Penha; 25; 16; 28; 26; 28; 30; 32; 33; 33; 34; 32; 21 
3;023a. Meier; 9; 9; 10; 9; 10; 10; 7; 6; 7; 5; 7; 5 
3;024a. Piedade; 6; 10; 10; 7; 6; 8; 12; 2; 5; 2; 1; 4 
3;025a. Engenho novo; 3; 4; 6; 11; 3; 6; 3; 8; 4; 7; 6; 3 
3;026a. Todos os Santos; 11; 13; 17; 11; 18; 13; 4; 8; 11; 10; 9; 9 
41;027a. Vicente de Carvalho; 40; 33; 42; 45; 50; 50; 56; 58; 68; 61; 56; 56 
9;028a. Campinho; 18; 7; 12; 17; 13; 15; 16; 13; 15; 12; 10; 15 
9;029a. Madureira; 21; 8; 12; 13; 11; 14; 4; 13; 12; 20; 10; 14 
9;030a. marechal Hermes; 21; 7; 19; 14; 13; 10; 21; 19; 12; 22; 17; 11 
41;031a. Ricardo Albuquerque; 9; 10; 12; 13; 14; 14; 11; 11; 24; 16; 21; 13 
18;032a. Taquara; 18; 12; 21; 27; 20; 34; 33; 26; 17; 27; 16; 21 
14;033a. Realengo; 7; 10; 21; 20; 24; 20; 23; 23; 28; 25; 27; 36 
14;034a. Bangu; 27; 26; 40; 45; 34; 37; 33; 47; 42; 49; 51; 54 
40;035a. Campo Grande; 27; 29; 31; 24; 28; 36; 32; 35; 41; 65; 38; 53 
27;036a. Santa Cruz; 8; 10; 9; 12; 11; 15; 12; 20; 15; 17; 17; 16 
17;037a. Ilha do Governador; 35; 31; 33; 26; 47; 34; 34; 40; 27; 21; 16; 12 
16;038a. Braz de Pina; 18; 15; 17; 24; 22; 21; 24; 29; 23; 21; 32; 35 
41;039a. Pavuna; 10; 5; 7; 13; 9; 18; 9; 9; 14; 14; 13; 17 
9;040a. Honório Gurgel; 16; 13; 15; 11; 12; 7; 14; 21; 12; 15; 20; 22 
18;041a. Tanque; 6; 5; 11; 14; 15; 10; 12; 17; 15; 9; 5; 10 
31;042a. Recreio; 46; 39; 37; 41; 37; 28; 37; 36; 66; 28; 46; 42 
27;043a. Pedra de Guaratiba; 7; 11; 15; 8; 6; 7; 10; 11; 14; 13; 11; 15 
3;044a. Inhaúma; 6; 6; 14; 13; 10; 12; 7; 10; 6; 8; 7; 4 
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; 1; 2; 5; 4; 4; 4; 6; 2; 1; 8; 3; 3 
24;050a. Itaguaí; 20; 16; 17; 10; 15; 12; 16; 18; 18; 17; 15; 10 
24;051a. Paracambí; 1; 2; 3; 4; 2; 2; 2; 3; - ; 2; 3; 2 
20;052a. nova Iguaçu; 28; 25; 47; 36; 42; 46; 58; 37; 28; 28; 34; 52 
20;053a. Mesquita; 18; 26; 24; 11; 28; 20; 14; 19; 12; 19; 22; 19 
39;054a. Belford Roxo; 12; 22; 18; 17; 26; 23; 11; 25; 29; 18; 21; 18 
24;055a. Queimados; 6; 5; 13; 10; 5; 5; 5; 10; 8; 11; 13; 13 
20;056a. Comendador Soares; 17; 10; 13; 14; 8; 3; 11; 16; 7; 15; 12; 9 
20;057a. Nilópolis; 22; 31; 24; 21; 15; 11; 14; 19; 11; 13; 15; 14 
20;058a. Posse; 22; 19; 32; 19; 22; 18; 31; 24; 28; 18; 17; 25 
15;059a. Duque de Caxias; 51; 41; 65; 39; 56; 54; 66; 63; 54; 63; 57; 59 
15;060a. Campos Elíseos; 12; 19; 14; 16; 14; 12; 14; 21; 20; 22; 13; 21 
15;061a. Xerém; 1; 3; 3; - ; 2; 1; 1; 1; 1; 1; 9; 1 
15;062a. Imbariê; 8; 4; 6; 4; 4; 4; 3; 4; 8; 1; 6; 5 
24;063a. Japerí; 3; 2; 1; 1; 2; 2; 1; 5; 2; 6; 3; 2 
21;064a. Vilar dos Teles; 30; 36; 46; 57; 50; 43; 49; 40; 31; 40; 35; 37 
34;065a. Magé; 5; 11; 7; 3; 5; 9; 5; 4; 6; 1; 7; 2 
34;066a. Piabetá; 14; 6; 12; 11; 13; 15; 10; 13; 13; 10; 17; 11 
34;067a. Guapimirim; - ; - ; 2; 1; - ; 1; 1; - ; 3; 1; 1; 4 
35;070a. Tanguá; - ; 1; 1; 2; 4; 5; - ; - ; 5; 8; 4; 6 
35;071a. Itaboraí; 16; 14; 12; 18; 23; 22; 22; 19; 21; 21; 21; 26 
7;072a. São Gonçalo; 33; 29; 40; 24; 30; 29; 33; 59; 37; 42; 33; 31 
7;073a. Neves; 33; 15; 33; 29; 14; 22; 23; 29; 31; 21; 18; 20 
7;074a. Alcantara; 35; 31; 24; 23; 22; 21; 32; 27; 35; 27; 34; 27 
7;075a. Rio do Ouro; 5; 5; 11; 8; 6; 7; 4; 6; 7; 11; 6; 5 
12;076a. Niterói - Centro; 31; 28; 30; 34; 25; 22; 18; 21; 22; 31; 21; 22 
12;077a. Icaraí; 28; 18; 22; 24; 20; 29; 18; 18; 27; 24; 21; 10 
12;078a. Fonseca; 21; 15; 15; 20; 11; 19; 26; 9; 11; 11; 15; 14 
12;079a. Jurujuba; 14; 7; 11; 7; 7; 5; 4; 5; 5; 5; 6; 2 
12;081a. Itaipú; 11; 16; 10; 6; 5; 8; 12; 8; 12; 16; 13; 14 
12;082a. maricá; 11; 18; 7; 9; 8; 9; 20; 24; 11; 14; 13; 21 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 1; 4; 3; 3; 7; 1; 4; 2; 3; 3; 2; 2 
37;089a. Resende; 3; 4; 3; 5; 11; 4; 7; 9; 13; 6; 15; 5 
28;090a. Barra Mansa; 9; 5; 6; 9; 6; 12; 7; 3; 12; 5; 7; 6 
10;091a. Valença; 1; 1; 2; 2; 1; - ; 2; 4; - ; 2; 1; 1 
10;092a. Rio das Flores; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 21; 9; 11; 13; 23; 18; 20; 13; 25; 25; 13; 15 
10;094a. Piraí; 2; 1; 2; - ; - ; - ; - ; - ; - ; - ; - ; 1 
10;095a. Vassouras; 2; - ; 1; 2; 5; 1; 1; 2; 3; 5; 1; 3 
10;096a. Miguel Pereira; - ; - ; 1; 3; 3; 1; 1; - ; 2; 1; 2; 5 
10;097a. Mendes; 1; 2; 3; 1; 1; 1; 1; 2; 2; - ; - ; -   
10;098a. Paulo de Frontin; - ; 1; - ; 2; - ; - ; - ; - ; 1; - ; - ; 2 
37;099a. Itatiaia; 1; - ; - ; - ; 1; 2; - ; 1; 1; - ; - ; -   
37;100a. Porto Real; - ; - ; 3; 2; 1; 1; 4; - ; 2; 2; 3; 2 
28;101a. Pinheiral; 1; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; - ; - ; 2; 1; 1; 3; 1; - ; - ; 1 
26;105a. Petrópolis; 11; 13; 11; 7; 11; 12; 13; 14; 11; 12; 7; 17 
26;106a. Itaipava; 3; 6; 2; 2; - ; 1; 1; 3; 1; 2; 2; 4 
38;107a. Paraíba do Sul; - ; - ; 2; 1; 1; 3; 4; 1; 1; 1; - ; -   
