AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 2; 4; 4; 5; 2; 3; 4; 2; 2; - ; 1; 1 
5;004a. Praça da República; 3; 7; 3; 6; 8; 2; 3; 7; 4; 2; 5; 2 
5;005a. Mem de Sá; 3; 15; 7; 6; 7; 8; 6; 11; 11; 5; 9; 6 
4;006a. Cidade nova; 7; 15; 9; 4; 3; 3; 2; 3; 2; 1; 7; 6 
5;007a. Santa Tereza; 5; 4; 3; 4; 7; 6; 8; 8; 7; 10; 11; 14 
2;009a. Catete; 16; 15; 25; 13; 17; 13; 7; 15; 11; 15; 23; 18 
2;010a. Botafogo; 16; 19; 20; 25; 13; 12; 14; 9; 8; 18; 16; 16 
23;011a. Rocinha; 3; 1; 1; - ; - ; 2; 2; 3; 1; - ; 1; 2 
19;012a. Copacabana; 7; 5; 6; 3; 8; 5; 6; 2; 11; 2; 4; 4 
19;013a. Ipanema; 7; 1; 5; 5; 1; 3; 5; - ; 2; 3; 2; 2 
23;014a. Leblon; 11; 5; 9; 3; 4; 2; 4; 5; 2; 2; 4; 4 
23;015a. Gávea; 3; 6; 3; 6; 12; 7; 2; 8; 7; 3; 3; 3 
31;016a. Barra da Tijuca; 32; 33; 44; 23; 34; 29; 23; 31; 28; 30; 27; 27 
4;017a. São Cristóvão; 13; 9; 9; 10; 10; 9; 10; 10; 12; 12; 7; 8 
4;018a. Praça da Bandeira; 10; 16; 12; 13; 16; 6; 10; 7; 6; 12; 14; 4 
6;019a. Tijuca; 8; 14; 12; 11; 6; 6; 14; 11; 7; 11; 4; 11 
6;020a. Grajaú; 11; 17; 13; 13; 15; 15; 12; 15; 12; 10; 7; 12 
22;021a. Bonsucesso; 25; 27; 15; 20; 9; 18; 7; 10; 13; 17; 20; 22 
16;022a. Penha; 20; 28; 21; 35; 20; 9; 32; 22; 32; 14; 25; 25 
3;023a. Meier; 3; 7; 6; 8; 8; 9; 12; 10; 9; 10; 14; 13 
3;024a. Piedade; 5; 12; 8; 9; 3; 5; 4; 6; 1; 7; 6; 5 
3;025a. Engenho novo; 8; 5; 3; 10; 5; 4; 4; 2; 3; 6; 7; 8 
3;026a. Todos os Santos; 3; 3; 7; 13; 10; 12; 10; 14; 5; 18; 17; 18 
41;027a. Vicente de Carvalho; 42; 65; 79; 59; 59; 64; 52; 42; 47; 57; 28; 33 
9;028a. Campinho; 10; 4; 18; 15; 14; 7; 12; 12; 11; 6; 13; 8 
9;029a. Madureira; 12; 11; 18; 17; 14; 15; 12; 20; 10; 14; 3; 16 
9;030a. marechal Hermes; 22; 11; 11; 18; 10; 12; 14; 12; 15; 13; 21; 13 
41;031a. Ricardo Albuquerque; 8; 14; 14; 14; 19; 12; 13; 12; 16; 20; 13; 22 
18;032a. Taquara; 23; 19; 19; 22; 18; 16; 21; 17; 24; 28; 25; 31 
14;033a. Realengo; 30; 27; 24; 34; 25; 32; 37; 35; 29; 43; 25; 25 
14;034a. Bangu; 37; 33; 57; 44; 44; 39; 44; 49; 59; 52; 60; 42 
40;035a. Campo Grande; 43; 48; 64; 58; 48; 49; 33; 49; 31; 44; 36; 40 
27;036a. Santa Cruz; 26; 21; 17; 16; 22; 20; 25; 17; 24; 18; 11; 11 
17;037a. Ilha do Governador; 7; 13; 15; 13; 17; 12; 14; 13; 15; 5; 12; 10 
16;038a. Braz de Pina; 18; 24; 35; 23; 27; 28; 33; 41; 37; 28; 29; 18 
41;039a. Pavuna; 16; 17; 19; 8; 12; 15; 20; 15; 10; 13; 12; 6 
9;040a. Honório Gurgel; 12; 16; 17; 13; 21; 15; 17; 17; 16; 26; 11; 14 
18;041a. Tanque; 2; 6; 7; 9; 10; 4; 6; 9; 7; 7; 7; 9 
31;042a. Recreio; 80; 45; 33; 39; 29; 28; 29; 26; 35; 28; 35; 53 
27;043a. Pedra de Guaratiba; 12; 9; 11; 16; 16; 13; 7; 6; 9; 13; 12; 5 
3;044a. Inhaúma; 7; 10; 12; 3; 9; 11; 5; 8; 7; 4; 7; 10 
16;045a. Alemão; 1; - ; 1; - ; - ; - ; 2; 2; 2; - ; 2; 1 
24;048a. Seropédica; 5; 3; 4; 3; 3; 5; 3; 5; 5; 1; 2; 2 
24;050a. Itaguaí; 16; 21; 18; 17; 4; 17; 10; 10; 4; 12; 10; 12 
24;051a. Paracambí; - ; 5; 1; - ; - ; - ; 4; 3; 1; - ; - ; -   
20;052a. nova Iguaçu; 28; 26; 40; 56; 56; 48; 39; 27; 37; 41; 35; 35 
20;053a. Mesquita; 32; 20; 13; 23; 29; 12; 9; 23; 17; 17; 13; 18 
39;054a. Belford Roxo; 27; 17; 26; 24; 18; 28; 24; 20; 27; 23; 15; 27 
24;055a. Queimados; 12; 8; 12; 4; 9; 8; 14; 10; 6; 3; 10; 6 
20;056a. Comendador Soares; 9; 11; 12; 9; 11; 6; 9; 10; 5; 9; 7; 10 
20;057a. Nilópolis; 13; 14; 20; 14; 21; 18; 16; 12; 16; 16; 12; 15 
20;058a. Posse; 9; 10; 18; 26; 25; 17; 25; 20; 19; 12; 17; 19 
15;059a. Duque de Caxias; 42; 63; 66; 59; 58; 50; 61; 61; 56; 68; 69; 55 
15;060a. Campos Elíseos; 19; 16; 19; 18; 23; 10; 23; 26; 20; 20; 22; 55 
15;061a. Xerém; 5; 5; 5; - ; 1; 6; 2; 4; 2; 2; 2; -   
15;062a. Imbariê; 8; 4; 7; 7; 9; 10; 7; 15; 11; 9; 10; 10 
24;063a. Japerí; 2; 2; 3; 3; 2; 2; 1; - ; 2; 1; 3; 1 
21;064a. Vilar dos Teles; 41; 31; 46; 41; 59; 37; 38; 43; 24; 36; 33; 32 
34;065a. Magé; 10; 4; 6; 4; 4; 3; 8; 6; 8; 13; 4; 13 
34;066a. Piabetá; 24; 13; 16; 6; 4; 5; 4; 23; 16; 9; 9; 11 
34;067a. Guapimirim; 1; - ; 2; 4; 5; 3; 1; 3; 2; 3; 5; 4 
35;070a. Tanguá; 4; 2; 4; - ; 7; 5; 2; 2; 4; 1; 2; -   
35;071a. Itaboraí; 31; 24; 21; 21; 22; 25; 24; 23; 16; 24; 14; 21 
7;072a. São Gonçalo; 42; 36; 34; 27; 34; 23; 43; 33; 35; 22; 24; 26 
7;073a. Neves; 26; 24; 24; 25; 19; 26; 30; 32; 28; 27; 16; 15 
7;074a. Alcantara; 35; 17; 18; 26; 24; 27; 29; 24; 23; 25; 20; 30 
7;075a. Rio do Ouro; 11; 8; 13; 7; 10; 7; 13; 11; 8; 10; 6; 6 
12;076a. Niterói - Centro; 25; 45; 38; 20; 27; 20; 26; 26; 23; 33; 21; 18 
12;077a. Icaraí; 18; 22; 13; 23; 24; 16; 24; 21; 16; 23; 20; 17 
12;078a. Fonseca; 23; 24; 20; 22; 14; 20; 11; 13; 18; 15; 14; 15 
12;079a. Jurujuba; 9; 9; 6; 6; 5; 6; 10; 12; 8; 8; 9; 9 
12;081a. Itaipú; 29; 10; 13; 4; 6; 5; 7; 13; 5; 12; 28; 19 
