AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 4; 20; 32; 14; 18; 8; 15; 21; 25; 11; 16; 31 
5;004a. Praça da República; 20; 42; 20; 14; 32; 44; 38; 19; 26; 16; 28; 19 
5;005a. Mem de Sá; 36; 38; 34; 70; 39; 40; 30; 30; 40; 42; 32; 31 
4;006a. Cidade nova; 18; 2; 12; 24; 14; 14; 18; 8; 2; 6; 6; 31 
5;007a. Santa Tereza; 10; - ; 2; 4; 2; 6; 4; 6; 3; 2; - ; -   
2;009a. Catete; 25; 14; 34; 18; 6; 10; 9; 18; 19; 22; 16; 30 
2;010a. Botafogo; 20; 27; 4; 14; 39; 12; 11; 14; 11; 10; 1; 18 
23;011a. Rocinha; 4; 2; - ; 2; - ; - ; 1; 6; - ; 6; 2; 2 
19;012a. Copacabana; 108; 55; 71; 30; 37; 26; 22; 66; 54; 30; 40; 77 
19;013a. Ipanema; 21; 12; 26; 19; 13; 17; 14; 23; 18; 15; 32; 28 
23;014a. Leblon; 96; 50; 38; 61; 24; 10; 10; 49; 72; 14; 18; 39 
23;015a. Gávea; 7; 16; 10; 16; 8; 6; 5; - ; 12; 2; - ; 12 
31;016a. Barra da Tijuca; 44; 31; 42; 20; 44; 15; 26; 42; 29; 16; 22; 20 
4;017a. São Cristóvão; 22; 21; 36; 33; 26; 22; 36; 34; 26; 29; 18; 22 
4;018a. Praça da Bandeira; 14; 16; 12; 6; 4; 20; 20; 4; 27; 12; 6; 10 
6;019a. Tijuca; 42; 16; 36; 19; 24; 24; 32; 33; 14; 8; 16; 16 
6;020a. Grajaú; 16; 8; 40; 2; 17; 8; 10; 5; 10; 10; 14; 16 
22;021a. Bonsucesso; 38; 48; 31; 47; 9; 28; 28; 22; 36; 20; 22; 28 
16;022a. Penha; 25; 14; 14; 16; 8; 20; 21; 17; 12; 26; 25; 11 
3;023a. Meier; - ; 16; 23; 16; 5; 22; 21; 9; 22; 10; 6; 2 
3;024a. Piedade; 5; - ; 8; 10; 8; 2; 2; 17; 3; 4; - ; 3 
3;025a. Engenho novo; 42; 38; 70; 48; 25; 53; 52; 37; 37; 46; 32; 12 
3;026a. Todos os Santos; 2; 59; 11; 20; 8; 14; 15; 12; 13; 10; 6; 11 
41;027a. Vicente de Carvalho; 14; 12; 20; 10; 6; 23; 11; 17; 6; 17; 4; 21 
9;028a. Campinho; - ; 4; 4; 2; - ; - ; - ; - ; 2; 14; 4; 6 
9;029a. Madureira; 10; 26; 9; 4; 6; 13; 15; 28; 16; 45; 14; 7 
9;030a. marechal Hermes; 8; 13; - ; 2; - ; 2; 3; 13; 19; 12; 8; 6 
41;031a. Ricardo Albuquerque; 14; 16; 10; 10; 10; 2; 8; 14; 14; 16; 12; 7 
18;032a. Taquara; 44; 56; 35; 59; 22; 18; 17; 25; 26; 42; 22; 27 
14;033a. Realengo; 28; 12; 10; 14; 14; 12; 11; 31; 10; 44; 14; 22 
14;034a. Bangu; 33; 44; 44; 34; 32; 52; 53; 39; 54; 51; 32; 30 
40;035a. Campo Grande; 14; 5; 22; 18; 22; 16; 15; 9; 6; 7; - ; 6 
27;036a. Santa Cruz; 11; 8; 2; 2; 1; - ; 9; 5; 3; 2; 4; 9 
17;037a. Ilha do Governador; 8; 22; 4; 8; 2; 6; 8; 6; 3; 3; 4; 10 
16;038a. Braz de Pina; 18; 21; 8; 19; 8; 14; 14; 30; 26; 14; 10; 43 
41;039a. Pavuna; 14; 26; 24; 24; 24; 8; 22; 56; 26; 36; 29; 27 
9;040a. Honório Gurgel; 12; 14; 6; 12; 8; 8; 9; 5; 12; 24; 18; 14 
18;041a. Tanque; 11; 4; 8; 4; - ; 14; 15; 19; 12; - ; 6; -   
31;042a. Recreio; 2; 6; 3; 14; 6; 10; 8; 5; 16; 7; 9; 14 
27;043a. Pedra de Guaratiba; - ; 4; 1; - ; - ; 2; 3; 6; - ; - ; - ; 2 
3;044a. Inhaúma; 2; - ; 5; 2; 17; 6; 9; 11; 4; 6; 2; 4 
16;045a. Alemão; 6; 2; 10; 6; 2; 8; 12; 2; - ; 5; 2; 1 
24;048a. Seropédica; 4; 6; 12; 16; 10; 8; 6; 5; 5; 5; 8; 9 
24;050a. Itaguaí; 23; 4; 4; 2; 8; 10; 7; 19; 18; 8; 8; 13 
24;051a. Paracambí; 12; 6; 4; 10; 6; 8; 6; 23; 9; 16; 6; 15 
20;052a. nova Iguaçu; 20; 6; 14; 8; 12; 8; 15; 49; 25; 20; 17; 28 
20;053a. Mesquita; 12; 22; 14; 12; 26; 13; 11; 21; 12; 14; 10; 17 
39;054a. Belford Roxo; 38; 63; 28; 38; 60; 30; 35; 73; 61; 64; 38; 32 
24;055a. Queimados; 2; 10; 14; 12; 20; 10; 9; 21; 19; 33; 12; 13 
20;056a. Comendador Soares; 75; 37; 29; 40; 38; 58; 48; 61; 50; 55; 56; 35 
20;057a. Nilópolis; 14; 16; 8; 12; 6; 2; 7; 13; 13; 13; 18; 17 
20;058a. Posse; 24; 14; 20; 10; 6; 30; 24; 9; 11; 11; 20; 4 
15;059a. Duque de Caxias; 20; 24; 26; 40; 32; 16; 19; 38; 45; 38; 40; 3 
15;060a. Campos Elíseos; 14; 34; 24; 8; 10; 12; 14; 17; 23; 35; 10; 14 
15;061a. Xerém; 2; 4; 10; 8; 12; 8; 6; 7; 22; 7; 4; -   
15;062a. Imbariê; 27; 32; 26; 21; 24; 21; 13; 20; 24; 12; 13; 18 
24;063a. Japerí; 6; - ; 14; 2; - ; 14; 10; 7; 8; 6; 8; 7 
21;064a. Vilar dos Teles; 66; 88; 67; 74; 22; 56; 48; 62; 52; 45; 68; 53 
34;065a. Magé; 14; 8; - ; 8; 8; 14; 13; 25; 11; 29; 9; 4 
34;066a. Piabetá; 2; - ; 10; 8; 4; 13; 10; 2; 9; 7; 20; 20 
34;067a. Guapimirim; 4; 3; 4; - ; 4; 2; 3; 4; - ; 7; 10; 4 
35;070a. Tanguá; - ; 8; - ; - ; 2; - ; 4; 2; - ; 4; 4; 2 
35;071a. Itaboraí; 24; 23; 16; 30; 26; 38; 38; 61; 58; 43; 34; 33 
7;072a. São Gonçalo; 20; 24; 24; 17; 16; 20; 13; 6; 25; 21; 18; 7 
7;073a. Neves; 44; 58; 60; 50; 59; 46; 41; 60; 46; 64; 38; 33 
7;074a. Alcantara; 52; 37; 109; 57; 69; 38; 46; 68; 47; 86; 67; 14 
7;075a. Rio do Ouro; 21; 38; 34; 8; 8; 16; 19; 16; 33; 36; 16; 12 
12;076a. Niterói - Centro; 26; 17; 19; 14; 20; 20; 35; 20; 26; 26; 30; 10 
12;077a. Icaraí; 6; 10; 10; 12; 22; 5; 8; 13; 14; 30; 16; 11 
12;078a. Fonseca; 24; 20; 18; 26; 32; 16; 24; 46; 33; 31; 12; 16 
12;079a. Jurujuba; 6; 20; 2; 24; 14; 12; 14; 10; 9; 13; 16; 4 
12;081a. Itaipú; 8; 12; 14; 18; 8; 16; 22; 11; 37; 32; 18; 12 
12;082a. maricá; 6; 6; 14; 2; 12; 6; 6; 8; 15; 8; 7; 2 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 11; 16; 8; 9; 8; 4; 5; 10; 4; 6; 11; 11 
37;089a. Resende; 25; 10; 34; 26; 18; 9; 10; 14; 39; 14; 14; 24 
28;090a. Barra Mansa; 7; 9; 15; 8; 8; 6; 13; 30; 76; 12; 6; 16 
10;091a. Valença; 2; - ; 4; 2; 6; 3; 2; - ; - ; - ; 4; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 30; 19; 42; 18; 44; 24; 24; 50; 18; 17; 35; 18 
10;094a. Piraí; - ; 1; 2; 8; 6; 4; 3; 2; 5; 2; - ; 3 
10;095a. Vassouras; - ; 1; 3; 2; - ; - ; - ; - ; 2; 2; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 4; -   
10;097a. Mendes; - ; 1; 1; - ; 4; - ; - ; - ; 4; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; - ; 4; - ; 7; - ; 2; 6; 6; 4; 2; 2; 10 
37;100a. Porto Real; - ; 2; 3; 2; 2; 2; 2; - ; 2; 2; - ; 2 
28;101a. Pinheiral; 2; - ; 2; - ; - ; - ; - ; - ; - ; - ; 1; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 6; 21; 27; 4; 9; 4; 7; 24; 20; 35; 21; 13 
26;106a. Itaipava; 4; - ; - ; - ; - ; - ; - ; 2; 7; - ; 4; -   
38;107a. Paraíba do Sul; 3; 1; 4; - ; 2; - ; 1; 2; - ; - ; - ; 1 
38;108a. Três Rios; 6; 4; 12; 6; 2; 8; 4; - ; 11; 2; 4; 11 
38;109a. Sapucaia; - ; - ; - ; - ; - ; - ; - ; 3; - ; - ; - ; -   
30;110a. Teresópolis; 12; 12; 4; 25; 12; 20; 17; 9; 25; 19; 8; 26 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 8; 8; 10; 6; 3; 4; 9; 8; 5; 5; 10; 3 
35;119a. Rio Bonito; 2; 10; 2; 4; 8; 2; 2; - ; 4; 9; 2; 13 
35;120a. Silva Jardim; - ; - ; 8; 10; - ; 3; 2; - ; - ; - ; 2; 5 
32;121a. Casimiro de abreu; - ; - ; 6; 6; - ; - ; 2; - ; - ; 2; 2; -   
32;122a. Conceição de Macabú; 6; 1; 6; - ; - ; - ; 4; 3; 4; - ; 8; 5 
32;123a. Macaé; 34; 17; 51; 20; 16; 36; 29; 39; 26; 37; 16; 30 
25;124a. Saquarema; 1; - ; - ; 2; 2; - ; 1; - ; 5; - ; - ; 9 
25;125a. São Pedro da Aldeia; 34; 12; 13; 21; 18; 8; 4; 11; 9; 16; 19; 13 
25;126a. Cabo Frio; 42; 47; 50; 44; 55; 50; 53; 67; 58; 86; 52; 78 
25;127a. Búzios; 8; 10; 12; 4; 18; 4; 2; 4; 1; 17; 2; 15 
32;128a. Rio das Ostras; 24; 18; 16; 6; 8; 4; 6; 23; 12; 16; 12; 32 
25;129a. Iguaba; 2; 2; - ; - ; - ; - ; - ; - ; 2; 19; 2; -   
32;130a. Quissamã; 2; - ; 2; 2; - ; 4; 2; - ; - ; 4; - ; -   
25;132a. Arraial do Cabo; 2; 8; 6; 8; 8; 2; 4; - ; 3; 2; 6; 7 
8;134a. Campos; 32; 38; 56; 46; 35; 40; 34; 38; 53; 76; 49; 39 
36;135a. Itaocara; 4; - ; - ; - ; - ; 4; 2; 2; 3; - ; - ; -   
36;136a. Santo Antônio de Pádua; - ; 4; 4; 2; 3; 2; 1; 10; 9; 5; 2; 6 
36;137a. Miracema; 10; 8; 10; 6; 8; 2; 2; 5; 4; - ; - ; 4 
29;138a. Lajes de Muriaré; 4; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 6 
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; 1; - ; - ; 2; - ; -   
29;140a. Natividade; - ; 1; - ; - ; - ; - ; - ; - ; 2; - ; - ; -   
8;141a. São Fidelis; 4; - ; - ; - ; - ; - ; - ; - ; - ; 2; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 14; 6; 10; 12; 4; - ; 11; 7; 30; 19; 4; 7 
29;144a. Bom Jesus do Itabapoana; 4; 4; 4; 10; 6; 6; 3; - ; - ; 5; 3; 1 
8;145a. São João da Barra; 10; 6; - ; 4; 6; - ; 1; - ; - ; 6; - ; 2 
8;146a. Guarus; 50; 38; 46; 45; 36; 28; 41; 36; 26; 49; 39; 27 
8;147a. São Francisco de Itabapoana; 4; 2; 2; 4; 3; 2; 1; - ; - ; - ; - ; -   
29;148a. Italva; - ; - ; 6; - ; - ; - ; - ; - ; - ; - ; - ; 2 
11;151a. nova Friburgo; 14; 14; 7; 32; 39; 34; 30; 25; 30; 21; 24; 23 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; 2; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; 2 
11;154a. Cordeiro; 1; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; 4; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; 4; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; 2; 2; 4; 2; 4; - ; 1; 2; 2; 2; 2; -   
33;165a. Mangaratiba; 2; - ; 10; 12; 2; - ; 2; 6; 9; - ; 2; -   
33;166a. Angra dos Reis; 12; 14; 18; 25; 14; 4; 11; 14; 16; 18; 20; 7 
33;167a. Paraty; 6; 4; 16; 8; 6; 8; 8; 6; - ; 4; 2; 4 
33;168a. Rio Claro; - ; 1; - ; - ; - ; 1; 1; - ; - ; - ; - ; 4 
