AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 1; 3; 3; 1; 1; 2; 3; 1; 1; 1; 3; 1 
5;004a. Praça da República; 4; 5; 1; 5; 3; 3; 2; 3; 2; 1; 5; 3 
5;005a. Mem de Sá; 8; 1; 13; 4; 11; 10; 6; 11; 18; 5; 5; 4 
4;006a. Cidade nova; 4; 4; 3; 9; 7; 8; 9; 6; 14; 9; 10; 6 
5;007a. Santa Tereza; 15; 21; 17; 9; 11; 12; 9; 6; 13; 13; 10; 7 
2;009a. Catete; 25; 21; 22; 16; 23; 28; 36; 30; 22; 17; 25; 20 
2;010a. Botafogo; 25; 21; 26; 9; 16; 17; 20; 18; 19; 16; 18; 12 
23;011a. Rocinha; 4; 1; 2; - ; - ; - ; - ; 1; 1; 2; 3; 2 
19;012a. Copacabana; 4; 5; 2; 4; 2; 3; 2; 5; 3; 2; 1; 8 
19;013a. Ipanema; 3; 1; 1; 3; 4; 1; - ; 3; - ; 2; 5; 2 
23;014a. Leblon; 9; 5; 4; 6; 3; 6; 5; 6; 3; 5; 6; 5 
23;015a. Gávea; 6; 3; 4; 4; 2; 8; 6; 8; 4; 4; - ; 1 
31;016a. Barra da Tijuca; 30; 23; 39; 36; 45; 41; 44; 32; 59; 25; 48; 44 
4;017a. São Cristóvão; 12; 8; 14; 12; 17; 15; 15; 12; 5; 16; 20; 18 
4;018a. Praça da Bandeira; 4; 11; 9; 9; 12; 24; 8; 18; 13; 9; 7; 6 
6;019a. Tijuca; 13; 11; 14; 4; 10; 15; 10; 11; 15; 16; 12; 12 
6;020a. Grajaú; 11; 15; 23; 11; 7; 11; 13; 15; 9; 13; 9; 12 
22;021a. Bonsucesso; 31; 14; 14; 11; 13; 14; 14; 23; 24; 17; 17; 11 
16;022a. Penha; 18; 15; 25; 21; 30; 17; 29; 18; 21; 15; 30; 24 
3;023a. Meier; 9; 9; 6; 9; 13; 7; 11; 15; 13; 11; 6; 8 
3;024a. Piedade; 5; 2; 7; 6; 7; 6; 6; 8; 3; 4; 14; 8 
3;025a. Engenho novo; 10; 4; 9; 6; 4; 5; 6; 7; 9; 6; 5; 4 
3;026a. Todos os Santos; 11; 15; 24; 8; 13; 12; 18; 23; 13; 13; 10; 8 
41;027a. Vicente de Carvalho; 23; 40; 38; 51; 40; 35; 22; 40; 35; 30; 24; 20 
9;028a. Campinho; 12; 12; 15; 10; 17; 21; 10; 8; 12; 9; 12; 8 
9;029a. Madureira; 11; 11; 10; 15; 16; 9; 14; 17; 13; 13; 12; 5 
9;030a. marechal Hermes; 10; 18; 12; 19; 18; 15; 7; 8; 10; 10; 22; 20 
41;031a. Ricardo Albuquerque; 13; 15; 12; 12; 13; 6; 17; 28; 8; 17; 10; 13 
18;032a. Taquara; 29; 20; 20; 30; 22; 26; 26; 14; 21; 17; 25; 27 
