AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 200; 399; 149; 141; 180; 150; 155; 291; 193; 192; 152; 179 
5;004a. Praça da República; 501; 570; 488; 380; 401; 417; 409; 502; 386; 258; 280; 249 
5;005a. Mem de Sá; 486; 785; 372; 361; 385; 316; 384; 764; 406; 400; 329; 381 
4;006a. Cidade nova; 153; 193; 151; 139; 128; 126; 129; 118; 142; 166; 123; 105 
5;007a. Santa Tereza; 47; 136; 54; 25; 33; 44; 36; 37; 19; 24; 25; 31 
2;009a. Catete; 298; 374; 230; 187; 212; 217; 182; 241; 216; 202; 173; 168 
2;010a. Botafogo; 251; 311; 254; 271; 228; 253; 262; 353; 286; 283; 212; 243 
23;011a. Rocinha; 32; 26; 21; 22; 21; 29; 28; 28; 28; 28; 21; 16 
19;012a. Copacabana; 969; 677; 452; 370; 338; 324; 319; 765; 383; 422; 343; 481 
19;013a. Ipanema; 253; 338; 194; 178; 165; 164; 157; 244; 178; 198; 194; 233 
23;014a. Leblon; 555; 1173; 282; 407; 277; 257; 294; 496; 326; 318; 322; 484 
23;015a. Gávea; 133; 145; 100; 81; 98; 93; 87; 126; 106; 115; 75; 91 
31;016a. Barra da Tijuca; 443; 442; 404; 346; 328; 336; 341; 480; 447; 341; 399; 347 
4;017a. São Cristóvão; 254; 210; 214; 158; 179; 187; 167; 188; 200; 144; 178; 171 
4;018a. Praça da Bandeira; 176; 190; 175; 149; 178; 165; 156; 221; 154; 199; 189; 184 
6;019a. Tijuca; 214; 244; 211; 201; 211; 238; 238; 223; 164; 191; 203; 213 
6;020a. Grajaú; 137; 144; 140; 141; 148; 172; 538; 799; 152; 210; 169; 161 
22;021a. Bonsucesso; 234; 237; 269; 210; 216; 241; 215; 308; 272; 238; 261; 243 
16;022a. Penha; 135; 137; 161; 151; 171; 153; 159; 155; 141; 174; 147; 112 
3;023a. Meier; 176; 159; 200; 163; 238; 190; 199; 166; 176; 170; 178; 153 
3;024a. Piedade; 58; 67; 84; 67; 99; 76; 95; 125; 111; 87; 83; 76 
3;025a. Engenho novo; 91; 103; 96; 87; 111; 107; 107; 148; 500; 325; 324; 314 
3;026a. Todos os Santos; 95; 103; 90; 82; 107; 96; 97; 93; 86; 88; 79; 79 
41;027a. Vicente de Carvalho; 149; 160; 159; 165; 169; 165; 160; 175; 172; 184; 157; 167 
9;028a. Campinho; 158; 170; 140; 114; 105; 98; 128; 117; 144; 147; 105; 132 
9;029a. Madureira; 268; 260; 250; 255; 232; 306; 244; 287; 255; 213; 241; 275 
9;030a. marechal Hermes; 98; 89; 97; 67; 95; 112; 101; 87; 91; 88; 101; 70 
41;031a. Ricardo Albuquerque; 84; 77; 78; 68; 85; 82; 76; 79; 62; 80; 75; 70 
18;032a. Taquara; 262; 274; 350; 299; 306; 307; 311; 297; 236; 277; 268; 234 
14;033a. Realengo; 171; 166; 171; 122; 126; 124; 118; 192; 173; 152; 146; 122 
14;034a. Bangu; 278; 220; 205; 199; 227; 210; 223; 252; 211; 229; 212; 205 
40;035a. Campo Grande; 365; 345; 420; 346; 356; 318; 337; 378; 597; 596; 545; 569 
27;036a. Santa Cruz; 198; 164; 202; 162; 148; 145; 152; 156; 161; 152; 139; 130 
17;037a. Ilha do Governador; 245; 226; 221; 176; 214; 188; 193; 200; 176; 154; 127; 141 
16;038a. Braz de Pina; 102; 104; 97; 107; 111; 112; 96; 147; 108; 124; 93; 120 
41;039a. Pavuna; 116; 122; 97; 100; 116; 95; 106; 111; 94; 85; 91; 107 
9;040a. Honório Gurgel; 71; 81; 99; 79; 98; 79; 94; 94; 97; 104; 96; 77 
18;041a. Tanque; 104; 109; 102; 117; 121; 92; 107; 102; 95; 104; 115; 81 
31;042a. Recreio; 250; 297; 245; 210; 210; 168; 202; 345; 255; 181; 235; 235 
27;043a. Pedra de Guaratiba; 85; 82; 72; 47; 60; 77; 65; 65; 63; 59; 81; 65 
3;044a. Inhaúma; 117; 127; 125; 144; 141; 102; 83; 117; 115; 116; 88; 104 
16;045a. Alemão; 7; 4; 11; 10; 12; 11; 9; 7; 6; 12; 8; 10 
24;048a. Seropédica; 31; 30; 44; 33; 31; 40; 41; 27; 35; 22; 24; 36 
24;050a. Itaguaí; 152; 118; 108; 81; 92; 85; 78; 94; 76; 86; 79; 67 
24;051a. Paracambí; 11; 23; 12; 21; 24; 18; 25; 21; 22; 11; 15; 22 
20;052a. nova Iguaçu; 294; 285; 238; 264; 277; 265; 283; 224; 284; 236; 241; 257 
20;053a. Mesquita; 184; 164; 119; 144; 132; 144; 124; 124; 141; 144; 131; 119 
39;054a. Belford Roxo; 134; 128; 138; 117; 129; 117; 105; 112; 141; 142; 131; 141 
24;055a. Queimados; 87; 74; 88; 84; 70; 75; 62; 94; 139; 76; 81; 67 
20;056a. Comendador Soares; 93; 104; 96; 99; 103; 72; 85; 72; 54; 65; 74; 67 
20;057a. Nilópolis; 148; 140; 123; 95; 109; 123; 116; 128; 107; 110; 106; 106 
20;058a. Posse; 138; 129; 148; 191; 205; 142; 125; 123; 103; 138; 124; 139 
15;059a. Duque de Caxias; 526; 379; 335; 321; 318; 275; 316; 301; 272; 314; 223; 256 
15;060a. Campos Elíseos; 106; 81; 115; 88; 100; 79; 76; 81; 75; 87; 104; 93 
15;061a. Xerém; 19; 27; 20; 17; 22; 20; 26; 26; 23; 33; 22; 23 
15;062a. Imbariê; 55; 52; 40; 38; 46; 39; 46; 70; 54; 57; 65; 70 
24;063a. Japerí; 18; 17; 24; 19; 28; 31; 15; 22; 23; 19; 24; 29 
21;064a. Vilar dos Teles; 218; 224; 206; 185; 203; 214; 190; 226; 166; 184; 175; 200 
34;065a. Magé; 48; 55; 72; 67; 54; 62; 42; 39; 45; 38; 49; 55 
34;066a. Piabetá; 94; 96; 93; 68; 79; 65; 65; 60; 74; 48; 74; 82 
34;067a. Guapimirim; 24; 43; 38; 30; 26; 29; 23; 29; 23; 32; 20; 30 
35;070a. Tanguá; 15; 10; 21; 10; 17; 10; 18; 18; 18; 17; 11; 17 
