AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 3; 1; 16; 3; 7; 7; 5; 5; 3; 3; 1; 7 
5;004a. Praça da República; 41; 44; 60; 42; 43; 43; 48; 38; 32; 46; 39; 37 
5;005a. Mem de Sá; 23; 27; 26; 29; 15; 23; 25; 23; 34; 28; 13; 21 
4;006a. Cidade nova; 26; 40; 67; 45; 33; 35; 46; 37; 38; 38; 37; 32 
5;007a. Santa Tereza; 4; - ; 5; 2; 4; 1; 15; 1; 1; 4; 2; 3 
2;009a. Catete; 17; 18; 20; 34; 31; 27; 20; 24; 28; 15; 11; 13 
2;010a. Botafogo; 17; 16; 25; 21; 33; 15; 32; 24; 24; 18; 24; 19 
23;011a. Rocinha; 3; 4; 5; 5; 2; 3; 2; 6; 2; 4; 4; 3 
19;012a. Copacabana; 18; 13; 11; 20; 18; 14; 11; 15; 9; 20; 18; 15 
19;013a. Ipanema; 7; 17; 9; 13; 6; 7; 3; 8; 4; 17; 7; 12 
23;014a. Leblon; 18; 18; 23; 18; 25; 21; 19; 20; 30; 23; 7; 14 
23;015a. Gávea; 39; 25; 27; 16; 26; 31; 37; 35; 34; 29; 25; 24 
31;016a. Barra da Tijuca; 87; 48; 66; 60; 51; 58; 95; 64; 63; 54; 74; 83 
4;017a. São Cristóvão; 53; 56; 46; 45; 48; 48; 70; 41; 59; 74; 32; 47 
4;018a. Praça da Bandeira; 19; 26; 47; 24; 34; 19; 24; 21; 38; 31; 13; 22 
6;019a. Tijuca; 28; 22; 39; 23; 17; 24; 31; 32; 36; 31; 23; 24 
6;020a. Grajaú; 36; 26; 29; 14; 15; 21; 22; 19; 20; 27; 12; 11 
22;021a. Bonsucesso; 106; 75; 96; 148; 67; 82; 73; 104; 83; 77; 81; 61 
16;022a. Penha; 43; 59; 66; 44; 48; 46; 44; 57; 32; 36; 31; 47 
3;023a. Meier; 15; 15; 20; 19; 20; 18; 19; 28; 23; 28; 24; 21 
3;024a. Piedade; 16; 18; 25; 15; 25; 20; 19; 27; 26; 39; 38; 23 
3;025a. Engenho novo; 31; 28; 27; 19; 30; 35; 37; 26; 33; 53; 43; 36 
3;026a. Todos os Santos; 8; 21; 28; 29; 17; 24; 41; 18; 23; 46; 22; 21 
41;027a. Vicente de Carvalho; 32; 32; 62; 63; 35; 49; 46; 42; 26; 40; 28; 43 
9;028a. Campinho; 48; 31; 40; 60; 29; 43; 32; 26; 73; 40; 24; 29 
9;029a. Madureira; 24; 20; 19; 45; 39; 27; 33; 47; 23; 34; 35; 46 
9;030a. marechal Hermes; 15; 23; 22; 38; 27; 16; 19; 24; 19; 31; 17; 32 
41;031a. Ricardo Albuquerque; 27; 23; 25; 41; 30; 19; 34; 35; 33; 21; 23; 40 
18;032a. Taquara; 89; 70; 65; 95; 77; 63; 52; 86; 69; 76; 78; 90 
14;033a. Realengo; 69; 46; 98; 66; 46; 100; 57; 76; 50; 65; 80; 54 
14;034a. Bangu; 54; 61; 87; 51; 64; 49; 100; 97; 58; 69; 66; 85 
40;035a. Campo Grande; 126; 124; 140; 122; 162; 159; 162; 143; 135; 173; 124; 141 
27;036a. Santa Cruz; 79; 50; 60; 77; 80; 67; 68; 81; 60; 61; 66; 66 
17;037a. Ilha do Governador; 22; 32; 34; 55; 52; 70; 44; 66; 45; 56; 36; 52 
16;038a. Braz de Pina; 61; 39; 93; 64; 30; 36; 62; 42; 59; 70; 43; 85 
41;039a. Pavuna; 29; 23; 36; 52; 25; 33; 22; 36; 31; 32; 17; 36 
9;040a. Honório Gurgel; 18; 12; 29; 42; 15; 24; 29; 37; 38; 23; 25; 30 
18;041a. Tanque; 31; 31; 21; 21; 41; 28; 32; 34; 34; 32; 46; 82 
31;042a. Recreio; 96; 49; 40; 30; 31; 50; 50; 50; 35; 35; 42; 40 
27;043a. Pedra de Guaratiba; 103; 40; 46; 49; 32; 39; 50; 49; 68; 40; 53; 50 
3;044a. Inhaúma; 43; 23; 39; 45; 41; 35; 39; 34; 27; 43; 35; 60 
