AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 4; 2; 5; 4; 2; 2; 2; 1; 6; 1; 9; -   
5;004a. Praça da República; 50; 67; 38; 18; 28; 18; 37; 38; 29; 36; 29; 18 
5;005a. Mem de Sá; 348; 87; 96; 71; 96; 103; 89; 175; 148; 104; 155; 151 
4;006a. Cidade nova; 17; 17; 14; 18; 16; 12; 13; 11; 18; 8; 14; 11 
5;007a. Santa Tereza; 29; 24; 7; 13; 14; 10; 10; 11; 20; 7; 13; 6 
2;009a. Catete; 51; 45; 25; 12; 16; 9; 12; 25; 19; 30; 12; 18 
2;010a. Botafogo; 5; 3; 10; 4; 5; 6; 7; 9; 10; 16; 8; 8 
23;011a. Rocinha; 6; 10; 9; 5; 8; 6; 9; 8; 3; 8; 15; 3 
19;012a. Copacabana; 12; 20; 16; 20; 20; 38; 17; 21; 20; 25; 27; 25 
19;013a. Ipanema; 8; 8; 8; 6; 6; 12; 6; 13; 13; 13; 15; 11 
23;014a. Leblon; 13; 7; 16; 14; 9; 8; 14; 16; 16; 18; 12; 14 
23;015a. Gávea; 8; 3; 10; 5; 5; 3; 7; 6; 9; 6; 5; 5 
31;016a. Barra da Tijuca; 9; 5; 17; 6; 9; 9; 7; 11; 13; 13; 5; 11 
4;017a. São Cristóvão; 20; 21; 22; 14; 23; 39; 35; 30; 17; 28; 30; 22 
4;018a. Praça da Bandeira; 3; 5; 13; 5; 9; 6; 4; 10; 10; 11; 20; 6 
6;019a. Tijuca; 20; 11; 17; 27; 16; 29; 23; 17; 18; 12; 24; 21 
6;020a. Grajaú; 15; 12; 17; 17; 26; 33; 23; 22; 14; 24; 21; 12 
22;021a. Bonsucesso; 68; 78; 89; 144; 149; 153; 175; 158; 109; 61; 118; 78 
16;022a. Penha; 23; 31; 33; 26; 20; 23; 23; 30; 21; 21; 25; 23 
3;023a. Meier; 2; 1; 2; 2; 3; - ; 2; 3; 1; 1; 2; 2 
3;024a. Piedade; 3; 2; 7; 1; 4; 3; 3; 4; 1; 3; 2; 6 
3;025a. Engenho novo; 55; 45; 46; 58; 46; 67; 48; 46; 47; 49; 48; 34 
3;026a. Todos os Santos; 16; 11; 20; 13; 20; 29; 28; 19; 18; 22; 15; 15 
41;027a. Vicente de Carvalho; 11; 4; 6; 5; 10; 8; 8; 5; 6; 6; 11; 3 
9;028a. Campinho; 4; - ; 7; 1; 1; - ; 5; 3; 2; 2; - ; 8 
9;029a. Madureira; 9; 11; 12; 19; 21; 12; 16; 9; 12; 3; 16; 20 
9;030a. marechal Hermes; 7; 6; 1; 10; 4; 2; 3; 6; 4; 3; 2; 2 
41;031a. Ricardo Albuquerque; 8; 10; 6; 2; 2; 3; 6; 2; 5; 5; 10; 2 
18;032a. Taquara; 55; 52; 31; 34; 28; 27; 23; 35; 28; 44; 20; 19 
14;033a. Realengo; 8; 6; 8; 7; 9; 19; 14; 8; 15; 12; 7; 7 
14;034a. Bangu; 34; 33; 55; 49; 60; 77; 73; 61; 85; 98; 93; 73 
40;035a. Campo Grande; 4; 1; 3; 3; 1; 7; 3; 2; 5; 6; 3; 2 
27;036a. Santa Cruz; 19; 25; 14; 12; 3; 6; 19; 8; 16; 5; 7; 12 
17;037a. Ilha do Governador; 7; 4; 15; 6; 9; 4; 19; 22; 16; 21; 16; 18 
16;038a. Braz de Pina; 8; 12; 8; 6; 6; 10; 15; 13; 7; 9; 17; 13 
41;039a. Pavuna; 21; 16; 22; 19; 16; 16; 22; 21; 18; 24; 16; 15 
9;040a. Honório Gurgel; 8; 7; 4; 10; 8; 2; 2; 4; 4; 12; 4; 10 
18;041a. Tanque; 6; 7; 3; 3; 6; 2; 4; - ; 4; 4; 7; 8 
31;042a. Recreio; 7; 7; 4; 2; 6; - ; 9; 2; 2; 3; 6; 4 
27;043a. Pedra de Guaratiba; - ; 1; 3; 1; 1; 2; 1; - ; 4; - ; - ; 1 
3;044a. Inhaúma; 3; 9; 9; 3; 3; 6; 14; 10; 8; 4; 3; 5 
16;045a. Alemão; 15; 17; 18; 10; 14; 20; 16; 13; 21; 5; 14; 10 
24;048a. Seropédica; 4; 8; 14; 6; 9; 4; 8; 13; 12; 8; 9; 8 
24;050a. Itaguaí; 7; 15; 10; 20; 13; 11; 16; 12; 14; 11; 20; 16 
24;051a. Paracambí; 14; 13; 10; 5; 8; 10; 10; 6; 11; 10; 8; 10 
20;052a. nova Iguaçu; 1; 3; 5; 6; 5; 4; 7; 7; 5; 7; 7; 1 
20;053a. Mesquita; 10; 22; 12; 15; 19; 10; 19; 13; 17; 8; 17; 4 
39;054a. Belford Roxo; 35; 19; 16; 20; 16; 5; 11; 14; 22; 21; 22; 28 
24;055a. Queimados; 10; 13; 8; 9; 11; 9; 4; 5; 4; 7; 15; 8 
20;056a. Comendador Soares; 36; 30; 30; 30; 30; 27; 34; 37; 40; 44; 28; 35 
20;057a. Nilópolis; 9; 8; 6; 6; 5; 2; 4; 3; 4; 6; 9; 6 
20;058a. Posse; 4; 12; 4; 10; 7; 10; 13; 11; 14; 13; 10; 8 
15;059a. Duque de Caxias; 23; 28; 20; 18; 14; 17; 18; 27; 26; 28; 28; 19 
15;060a. Campos Elíseos; 20; 24; 17; 24; 7; 12; 15; 9; 19; 15; 9; 9 
15;061a. Xerém; 2; 2; 2; 8; 6; 4; 8; 4; 2; 4; 6; 4 
15;062a. Imbariê; 20; 14; 20; 21; 16; 8; 20; 21; 17; 14; 19; 19 
24;063a. Japerí; 21; 12; 15; 19; 13; 10; 9; 5; 19; 10; 12; 13 
21;064a. Vilar dos Teles; 16; 9; 27; 17; 24; 24; 20; 28; 31; 29; 38; 32 
34;065a. Magé; 8; 11; 17; 19; 14; 14; 13; 10; 13; 11; 8; 14 
34;066a. Piabetá; 6; 8; 4; 8; 9; 3; 4; 3; 4; 7; 6; 5 
34;067a. Guapimirim; 2; 3; 6; 2; 5; 5; 5; 12; 3; 14; 2; 4 
35;070a. Tanguá; 9; 2; 3; 5; 4; 3; 2; 5; 7; 3; 3; 4 
35;071a. Itaboraí; 30; 32; 22; 34; 20; 29; 24; 25; 30; 24; 24; 27 
7;072a. São Gonçalo; 19; 16; 25; 17; 17; 15; 18; 27; 29; 25; 22; 19 
7;073a. Neves; 14; 26; 21; 19; 16; 21; 14; 32; 29; 34; 27; 23 
7;074a. Alcantara; 29; 31; 30; 43; 37; 22; 44; 55; 34; 35; 35; 34 
7;075a. Rio do Ouro; 8; 10; 10; 12; 7; 8; 11; 11; 10; 4; 15; 15 
12;076a. Niterói - Centro; 10; 12; 8; 15; 15; 9; 12; 16; 14; 11; 11; 9 
12;077a. Icaraí; 5; 5; 5; 4; 9; 2; 6; 8; 8; 4; 3; 4 
12;078a. Fonseca; 9; 19; 22; 21; 27; 19; 25; 19; 22; 13; 14; 17 
12;079a. Jurujuba; 12; 10; 5; 8; 6; 6; 2; 9; 4; 7; 3; 5 
12;081a. Itaipú; 14; 17; 9; 11; 5; - ; 14; 12; 14; 19; 17; 8 
12;082a. maricá; 14; 12; 9; 11; 3; 15; 11; 9; 9; 6; 8; 9 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 12; 23; 16; 22; 18; 17; 7; 14; 21; 25; 30; 20 
37;089a. Resende; 35; 26; 17; 33; 42; 19; 27; 20; 45; 16; 26; 31 
28;090a. Barra Mansa; 19; 10; 25; 27; 25; 22; 21; 34; 30; 34; 25; 20 
10;091a. Valença; 7; 15; 11; 9; 9; 8; 11; 9; 10; 20; 8; 7 
10;092a. Rio das Flores; - ; - ; 1; - ; - ; 3; 1; 3; 1; - ; 1; 1 
28;093a. Volta Redonda; 36; 33; 54; 41; 35; 37; 26; 41; 60; 62; 52; 52 
10;094a. Piraí; 6; 3; 8; 3; 6; 8; 11; 10; 12; 14; 9; 6 
10;095a. Vassouras; 2; 3; - ; 2; 3; 4; 4; 3; 8; 5; 6; 9 
10;096a. Miguel Pereira; 4; 5; 5; 8; 4; 7; 8; 9; 4; 10; 3; 3 
10;097a. Mendes; 2; 2; 8; 5; 4; 5; 5; 6; 7; 5; 2; 3 
10;098a. Paulo de Frontin; 3; 4; 7; 2; 3; 3; 5; 8; 5; 7; 4; 1 
37;099a. Itatiaia; 125; 116; 112; 106; 138; 83; 122; 146; 162; 143; 170; 142 
37;100a. Porto Real; 11; 7; 13; 15; 12; 11; 10; 7; 1; 5; - ; 8 
28;101a. Pinheiral; 3; 3; 4; 3; 2; 1; 5; 2; 4; 6; 5; 5 
30;104a. São J. Rio Preto; 3; 2; 5; 1; 2; 1; 3; 1; 3; 3; 7; -   
26;105a. Petrópolis; 34; 38; 29; 31; 27; 30; 36; 36; 39; 31; 36; 39 
26;106a. Itaipava; 1; 9; 6; 8; 6; 4; 7; 8; 9; 3; 10; 11 
38;107a. Paraíba do Sul; 7; 15; 7; 8; 6; 11; 23; 10; 24; 9; 8; 5 
38;108a. Três Rios; 47; 61; 35; 38; 38; 33; 54; 60; 69; 43; 49; 42 
38;109a. Sapucaia; 2; 1; 4; 4; - ; 2; 5; - ; 2; 5; 4; 5 
30;110a. Teresópolis; 32; 35; 21; 35; 22; 34; 24; 25; 37; 38; 27; 38 
30;111a. Sumidouro; 2; - ; 1; 1; 1; - ; 1; - ; 1; - ; 1; 1 
30;112a. Carmo; 1; 4; 4; 3; 7; 2; 5; 3; 1; 4; 6; 5 
25;118a. Araruama; 13; 16; 13; 9; 9; 10; 11; 19; 17; 23; 16; 19 
35;119a. Rio Bonito; 5; 11; 9; 9; 3; 5; 9; 7; 8; 6; 6; 4 
35;120a. Silva Jardim; 5; 1; - ; 2; - ; 1; 2; - ; 3; 3; 7; 2 
32;121a. Casimiro de abreu; 1; 5; 7; 11; 6; 9; 10; 21; 17; 10; 6; 6 
32;122a. Conceição de Macabú; 2; 2; - ; 2; 1; 2; 3; 4; 4; 4; 4; 4 
32;123a. Macaé; 25; 28; 24; 29; 22; 21; 20; 46; 48; 35; 36; 33 
25;124a. Saquarema; 6; 16; 13; 9; 14; 5; 11; 6; 11; 12; 10; 11 
25;125a. São Pedro da Aldeia; 11; 8; 6; 10; 11; 8; 9; 12; 20; 18; 17; 23 
25;126a. Cabo Frio; 51; 56; 37; 72; 75; 56; 63; 82; 75; 49; 63; 80 
25;127a. Búzios; 16; 11; 14; 9; 10; 5; 10; 8; 9; 12; 9; 15 
32;128a. Rio das Ostras; 14; 5; 8; 9; 10; 13; 14; 18; 19; 24; 18; 18 
25;129a. Iguaba; 1; 1; 2; 1; 2; 6; 4; 3; 2; 3; 3; 2 
32;130a. Quissamã; 1; 2; 1; 5; 1; 3; - ; 2; 1; 5; 1; 1 
25;132a. Arraial do Cabo; 15; 12; 4; 10; 11; 10; 7; 19; 9; 6; 6; 8 
8;134a. Campos; 55; 44; 32; 45; 39; 39; 54; 43; 51; 46; 65; 43 
