AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 20; 17; 24; 8; 12; 18; 23; 18; 13; 14; 22; 13 
5;004a. Praça da República; 33; 33; 28; 22; 30; 32; 37; 24; 25; 30; 18; 18 
5;005a. Mem de Sá; 80; 91; 70; 87; 79; 261; 78; 93; 70; 81; 60; 47 
4;006a. Cidade nova; 16; 20; 22; 15; 30; 22; 40; 26; 15; 17; 23; 15 
5;007a. Santa Tereza; 3; 9; 2; 5; 4; 5; 6; 3; 2; 1; 1; 2 
2;009a. Catete; 23; 23; 17; 17; 16; 17; 17; 20; 19; 17; 19; 28 
2;010a. Botafogo; 23; 23; 22; 24; 31; 22; 8; 17; 21; 18; 16; 13 
23;011a. Rocinha; 5; 3; 14; 4; 5; 4; 3; 7; 3; 5; 5; 1 
19;012a. Copacabana; 70; 46; 41; 37; 40; 41; 38; 33; 28; 38; 34; 49 
19;013a. Ipanema; 15; 27; 20; 14; 16; 7; 13; 13; 10; 15; 11; 23 
23;014a. Leblon; 40; 42; 49; 22; 22; 37; 35; 42; 39; 13; 22; 40 
23;015a. Gávea; 3; 14; 8; 13; 3; 7; 6; 12; 8; 10; 15; 10 
31;016a. Barra da Tijuca; 48; 31; 59; 42; 52; 49; 50; 55; 55; 56; 38; 42 
4;017a. São Cristóvão; 28; 31; 51; 44; 42; 52; 41; 54; 41; 51; 43; 38 
4;018a. Praça da Bandeira; 17; 8; 16; 6; 14; 18; 13; 11; 15; 7; 17; 11 
6;019a. Tijuca; 36; 30; 31; 20; 65; 32; 29; 28; 28; 21; 31; 32 
6;020a. Grajaú; 23; 17; 28; 15; 27; 20; 16; 17; 17; 24; 14; 25 
22;021a. Bonsucesso; 83; 60; 97; 68; 56; 82; 87; 52; 56; 50; 73; 51 
16;022a. Penha; 44; 32; 58; 46; 52; 28; 29; 45; 56; 35; 41; 32 
3;023a. Meier; 8; 14; 21; 18; 21; 20; 15; 17; 16; 20; 12; 19 
3;024a. Piedade; 17; 4; 16; 10; 11; 7; 11; 15; 9; 19; 2; 12 
3;025a. Engenho novo; 44; 66; 57; 59; 68; 63; 57; 53; 62; 61; 43; 25 
3;026a. Todos os Santos; 4; 114; 7; 12; 8; 21; 15; 12; 10; 3; 15; 26 
41;027a. Vicente de Carvalho; 17; 19; 20; 13; 11; 33; 28; 15; 31; 26; 32; 17 
