AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 9; 16; 7; 15; 15; 13; 12; 14; 4; 8; 8; 9 
5;004a. Praça da República; 25; 23; 28; 26; 26; 50; 31; 24; 38; 24; 16; 16 
5;005a. Mem de Sá; 13; 35; 21; 24; 15; 21; 20; 40; 25; 24; 21; 30 
4;006a. Cidade nova; 10; 12; 16; 8; 10; 12; 18; 11; 10; 17; 12; 9 
5;007a. Santa Tereza; 6; 2; 1; 2; 4; 3; 2; 2; 4; 3; 1; 2 
2;009a. Catete; 14; 29; 15; 18; 15; 6; 9; 16; 9; 14; 14; 11 
2;010a. Botafogo; 17; 16; 24; 13; 22; 18; 17; 15; 21; 23; 29; 17 
23;011a. Rocinha; - ; - ; 1; 1; - ; - ; - ; 2; 3; - ; -; 1 
19;012a. Copacabana; 18; 7; 1; 4; 3; 5; 2; 15; 3; 8; 10; 9 
19;013a. Ipanema; 4; 9; 2; 6; 4; 4; 6; 5; 3; 8; 14; 7 
23;014a. Leblon; 10; 33; 5; 12; 8; 3; 9; 12; 5; 16; 23; 17 
23;015a. Gávea; 4; 1; 1; 1; 3; 1; 2; 4; 4; - ; 3; 5 
31;016a. Barra da Tijuca; 13; 17; 10; 11; 21; 17; 13; 14; 12; 10; 34; 15 
4;017a. São Cristóvão; 16; 8; 13; 17; 22; 24; 12; 17; 18; 19; 23; 14 
4;018a. Praça da Bandeira; 20; 13; 31; 27; 15; 35; 40; 29; 28; 36; 30; 35 
6;019a. Tijuca; 9; 15; 15; 12; 12; 18; 13; 10; 10; 23; 13; 24 
6;020a. Grajaú; 15; 18; 18; 27; 17; 14; 19; 16; 23; 28; 39; 24 
22;021a. Bonsucesso; 24; 21; 26; 29; 28; 35; 33; 49; 32; 48; 47; 36 
16;022a. Penha; 27; 23; 19; 20; 24; 27; 30; 35; 29; 41; 35; 26 
3;023a. Meier; 27; 20; 28; 27; 19; 28; 33; 31; 43; 31; 19; 31 
3;024a. Piedade; 21; 23; 10; 13; 10; 11; 17; 9; 17; 11; 18; 18 
3;025a. Engenho novo; 9; 13; 15; 13; 15; 11; 15; 14; 22; 22; 26; 11 
3;026a. Todos os Santos; 17; 11; 17; 12; 12; 17; 18; 13; 9; 13; 13; 10 
41;027a. Vicente de Carvalho; 32; 34; 39; 36; 34; 32; 38; 35; 48; 35; 40; 34 
9;028a. Campinho; 33; 29; 23; 44; 23; 29; 30; 28; 23; 32; 31; 32 
9;029a. Madureira; 26; 26; 27; 28; 32; 34; 46; 33; 42; 47; 54; 39 
9;030a. marechal Hermes; 13; 14; 20; 20; 14; 27; 25; 32; 36; 46; 35; 18 
41;031a. Ricardo Albuquerque; 46; 49; 33; 35; 45; 25; 40; 29; 27; 30; 36; 74 
18;032a. Taquara; 20; 19; 13; 25; 14; 15; 19; 14; 20; 22; 32; 15 
14;033a. Realengo; 25; 23; 23; 17; 24; 30; 29; 32; 30; 50; 42; 35 
14;034a. Bangu; 45; 43; 54; 50; 64; 61; 47; 60; 56; 66; 77; 63 
40;035a. Campo Grande; 25; 30; 36; 27; 32; 28; 26; 61; 41; 61; 54; 52 
27;036a. Santa Cruz; 15; 14; 11; 10; 10; 11; 11; 15; 27; 22; 17; 13 
17;037a. Ilha do Governador; 14; 11; 12; 7; 8; 6; 13; 14; 11; 8; 8; 14 
16;038a. Braz de Pina; 63; 28; 21; 22; 22; 30; 27; 36; 37; 41; 26; 23 
41;039a. Pavuna; 33; 33; 40; 32; 34; 43; 39; 37; 36; 45; 17; 65 
9;040a. Honório Gurgel; 20; 23; 29; 13; 18; 27; 27; 35; 32; 36; 45; 29 
18;041a. Tanque; 5; 3; 5; 4; 1; 3; 13; 4; 11; 10; 13; 12 
31;042a. Recreio; 9; 14; 10; 9; 5; 10; 3; 8; 9; 5; 13; 8 
27;043a. Pedra de Guaratiba; 4; 3; 10; 5; 13; 8; 9; 10; 9; 11; 15; 11 
3;044a. Inhaúma; 13; 9; 13; 12; 21; 29; 18; 14; 15; 19; 19; 20 
16;045a. Alemão; 1; 1; - ; - ; 1; - ; 2; 1; - ; 1; -; 1 
24;048a. Seropédica; 2; 3; - ; 2; 1; 5; 3; 1; 10; 1; 4; 3 
24;050a. Itaguaí; 19; 11; 10; 9; 8; 11; 7; 12; 16; 11; 12; 19 
24;051a. Paracambí; 1; 4; 4; - ; 2; 1; 1; 1; 2; - ; 3; 1 
20;052a. nova Iguaçu; 18; 25; 21; 45; 18; 31; 35; 24; 30; 63; 53; 46 
20;053a. Mesquita; 10; 14; 19; 17; 17; 16; 21; 15; 28; 30; 20; 27 
