AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 11; 6; 8; 7; 10; 9; 7; 10; 15; 8; 7; 8 
5;004a. Praça da República; 16; 21; 16; 22; 19; 17; 27; 30; 20; 27; 25; 21 
5;005a. Mem de Sá; 35; 50; 34; 38; 43; 36; 32; 33; 48; 39; 43; 37 
4;006a. Cidade nova; 20; 23; 35; 33; 23; 30; 34; 21; 35; 27; 21; 31 
5;007a. Santa Tereza; 19; 15; 18; 18; 10; 6; 1; 16; 4; 9; 13; 13 
2;009a. Catete; 28; 21; 43; 42; 34; 23; 34; 28; 40; 37; 41; 28 
2;010a. Botafogo; 37; 21; 22; 29; 33; 34; 29; 28; 28; 25; 29; 26 
23;011a. Rocinha; 23; 14; 19; 12; 14; 16; 14; 11; 15; 19; 8; 13 
19;012a. Copacabana; 67; 52; 37; 50; 43; 39; 47; 35; 44; 53; 36; 42 
19;013a. Ipanema; 21; 28; 22; 20; 13; 15; 22; 16; 26; 23; 27; 29 
23;014a. Leblon; 24; 16; 24; 29; 14; 16; 27; 23; 18; 17; 21; 16 
23;015a. Gávea; 20; 22; 18; 14; 15; 16; 20; 22; 19; 21; 23; 24 
31;016a. Barra da Tijuca; 74; 68; 87; 60; 60; 46; 72; 53; 61; 68; 62; 60 
4;017a. São Cristóvão; 30; 21; 37; 30; 21; 41; 39; 28; 24; 38; 46; 29 
4;018a. Praça da Bandeira; 20; 11; 33; 25; 34; 28; 34; 25; 14; 13; 19; 27 
6;019a. Tijuca; 42; 41; 33; 44; 47; 39; 25; 36; 44; 43; 34; 46 
6;020a. Grajaú; 54; 29; 35; 38; 46; 33; 47; 57; 45; 47; 30; 36 
22;021a. Bonsucesso; 56; 51; 52; 57; 66; 55; 65; 61; 64; 46; 46; 69 
16;022a. Penha; 42; 34; 60; 31; 56; 34; 46; 37; 36; 32; 44; 36 
3;023a. Meier; 48; 34; 45; 24; 39; 24; 35; 16; 24; 31; 41; 30 
3;024a. Piedade; 42; 51; 54; 44; 26; 37; 35; 31; 28; 38; 33; 46 
3;025a. Engenho novo; 50; 40; 36; 37; 32; 30; 47; 38; 42; 38; 32; 43 
3;026a. Todos os Santos; 37; 38; 58; 53; 21; 33; 48; 26; 45; 30; 34; 44 
41;027a. Vicente de Carvalho; 53; 40; 46; 51; 52; 42; 39; 51; 45; 56; 35; 57 
9;028a. Campinho; 87; 63; 76; 65; 56; 69; 61; 66; 66; 69; 67; 77 
9;029a. Madureira; 32; 46; 58; 40; 29; 33; 39; 37; 45; 55; 34; 58 
9;030a. marechal Hermes; 62; 61; 75; 55; 48; 51; 42; 62; 45; 44; 51; 61 
41;031a. Ricardo Albuquerque; 58; 53; 50; 42; 61; 44; 42; 70; 54; 64; 55; 61 
18;032a. Taquara; 236; 231; 202; 178; 203; 170; 163; 198; 192; 210; 193; 180 
14;033a. Realengo; 151; 93; 142; 105; 128; 113; 101; 106; 117; 150; 93; 88 
14;034a. Bangu; 173; 118; 139; 131; 117; 124; 130; 125; 113; 129; 118; 122 
40;035a. Campo Grande; 270; 255; 280; 279; 251; 221; 248; 228; 217; 254; 213; 206 
27;036a. Santa Cruz; 140; 130; 143; 138; 143; 130; 110; 124; 109; 127; 120; 132 
17;037a. Ilha do Governador; 50; 60; 74; 67; 53; 43; 54; 52; 47; 53; 62; 48 
16;038a. Braz de Pina; 58; 46; 74; 61; 73; 64; 72; 65; 46; 85; 66; 59 
41;039a. Pavuna; 42; 33; 70; 29; 22; 24; 43; 38; 39; 32; 29; 39 
9;040a. Honório Gurgel; 53; 40; 52; 41; 43; 44; 45; 54; 57; 35; 41; 43 
18;041a. Tanque; 83; 69; 79; 66; 71; 54; 67; 64; 63; 82; 59; 83 
31;042a. Recreio; 110; 73; 91; 98; 70; 81; 81; 67; 79; 88; 111; 85 
27;043a. Pedra de Guaratiba; 109; 83; 88; 76; 91; 90; 60; 74; 51; 81; 84; 88 
3;044a. Inhaúma; 33; 23; 40; 31; 23; 21; 25; 19; 32; 25; 39; 25 
16;045a. Alemão; 6; 5; 11; 8; 4; 8; 8; 3; 6; 6; 4; 4 
24;048a. Seropédica; 45; 36; 33; 42; 22; 22; 30; 34; 29; 45; 25; 28 
24;050a. Itaguaí; 66; 45; 63; 42; 46; 50; 46; 35; 52; 59; 38; 35 
24;051a. Paracambí; 35; 29; 28; 23; 29; 19; 34; 23; 24; 33; 26; 39 
20;052a. nova Iguaçu; 37; 31; 60; 51; 50; 49; 62; 51; 54; 62; 49; 53 
20;053a. Mesquita; 80; 59; 61; 72; 64; 56; 63; 69; 73; 60; 63; 77 
39;054a. Belford Roxo; 148; 103; 143; 120; 120; 94; 89; 101; 116; 121; 111; 92 
