AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 70; 96; 83; 91; 96; 93; 81; 97; 81; 75; 94; 69 
5;004a. Praça da República; 113; 126; 148; 139; 173; 145; 155; 170; 178; 171; 156; 148 
5;005a. Mem de Sá; 177; 235; 166; 153; 190; 204; 143; 203; 205; 242; 178; 161 
4;006a. Cidade nova; 71; 65; 69; 54; 54; 80; 79; 100; 80; 94; 70; 77 
5;007a. Santa Tereza; 28; 39; 49; 43; 43; 27; 60; 60; 58; 69; 56; 33 
2;009a. Catete; 109; 129; 130; 123; 143; 143; 127; 128; 162; 179; 135; 149 
2;010a. Botafogo; 64; 72; 70; 84; 119; 94; 84; 116; 131; 125; 93; 89 
23;011a. Rocinha; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 3 
19;012a. Copacabana; 80; 76; 93; 64; 58; 70; 55; 61; 56; 63; 66; 68 
19;013a. Ipanema; 25; 33; 41; 69; 44; 41; 40; 51; 50; 46; 73; 42 
23;014a. Leblon; 62; 128; 80; 58; 76; 63; 59; 100; 99; 103; 86; 87 
23;015a. Gávea; 34; 36; 41; 37; 43; 40; 34; 62; 59; 78; 57; 63 
31;016a. Barra da Tijuca; 88; 74; 105; 117; 125; 140; 175; 220; 183; 170; 188; 167 
4;017a. São Cristóvão; 93; 103; 92; 121; 167; 121; 133; 131; 167; 182; 151; 199 
4;018a. Praça da Bandeira; 70; 74; 77; 101; 98; 99; 92; 97; 103; 93; 103; 74 
6;019a. Tijuca; 85; 68; 63; 74; 78; 71; 73; 79; 86; 108; 131; 85 
6;020a. Grajaú; 94; 83; 82; 82; 101; 81; 99; 63; 74; 74; 90; 111 
22;021a. Bonsucesso; 144; 158; 165; 144; 160; 159; 141; 201; 169; 211; 214; 213 
16;022a. Penha; 183; 171; 190; 174; 156; 127; 173; 203; 182; 207; 193; 196 
3;023a. Meier; 138; 138; 135; 143; 170; 84; 105; 121; 134; 131; 160; 155 
3;024a. Piedade; 88; 81; 88; 98; 150; 127; 113; 112; 101; 135; 143; 131 
3;025a. Engenho novo; 107; 92; 131; 129; 109; 117; 107; 107; 105; 125; 146; 146 
3;026a. Todos os Santos; 101; 92; 89; 126; 131; 86; 93; 101; 99; 113; 117; 112 
41;027a. Vicente de Carvalho; 262; 229; 228; 215; 201; 170; 218; 287; 268; 291; 234; 233 
9;028a. Campinho; 124; 94; 134; 151; 172; 155; 175; 200; 178; 216; 171; 223 
9;029a. Madureira; 138; 163; 155; 185; 196; 189; 183; 233; 167; 197; 197; 197 
9;030a. marechal Hermes; 87; 77; 130; 113; 142; 150; 140; 140; 124; 141; 179; 229 
41;031a. Ricardo Albuquerque; 179; 160; 173; 164; 217; 174; 164; 192; 180; 167; 213; 302 
18;032a. Taquara; 66; 71; 95; 93; 98; 99; 134; 135; 124; 164; 171; 192 
14;033a. Realengo; 178; 159; 167; 167; 194; 165; 178; 196; 198; 187; 246; 239 
14;034a. Bangu; 312; 282; 329; 275; 312; 332; 317; 299; 316; 389; 403; 453 
40;035a. Campo Grande; 219; 224; 219; 227; 229; 192; 216; 173; 146; 192; 187; 178 
27;036a. Santa Cruz; 65; 57; 81; 88; 65; 79; 46; 73; 60; 77; 74; 84 
17;037a. Ilha do Governador; 120; 80; 91; 95; 93; 76; 79; 98; 93; 96; 85; 131 
16;038a. Braz de Pina; 150; 152; 183; 185; 159; 162; 188; 218; 202; 217; 205; 189 
41;039a. Pavuna; 189; 209; 283; 257; 199; 234; 245; 263; 266; 341; 311; 388 
9;040a. Honório Gurgel; 131; 170; 162; 155; 199; 199; 206; 227; 224; 223; 197; 244 
18;041a. Tanque; 48; 50; 58; 50; 63; 65; 63; 72; 52; 81; 72; 107 
31;042a. Recreio; 81; 64; 84; 70; 77; 64; 94; 90; 128; 75; 120; 95 
27;043a. Pedra de Guaratiba; 22; 37; 28; 41; 27; 38; 30; 32; 27; 22; 23; 26 
