AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 3; - ; 1; - ; 2; - ; - ; - ; 2; 1; - ; 1 
5;004a. Praça da República; 14; 8; 8; 17; 4; 3; 2; 9; 8; 6; 7; 11 
5;005a. Mem de Sá; 4; 2; 1; 2; 2; 2; 4; 1; 4; 2; 2; 5 
4;006a. Cidade nova; 12; 7; 5; 7; 7; 1; 4; 5; 8; 8; 4; 6 
5;007a. Santa Tereza; 8; 6; 2; 4; 4; 3; 14; 7; 6; 6; 5; 3 
2;009a. Catete; 12; 13; 4; 5; 8; 10; 9; 7; 5; 8; 8; 9 
2;010a. Botafogo; 9; 12; 10; 9; 6; 3; 7; 10; 7; 4; 5; 4 
23;011a. Rocinha; - ; - ; 2; - ; 1; 1; - ; - ; - ; - ; - ; -   
19;012a. Copacabana; 7; - ; 2; - ; 3; 2; 1; 2; 1; 1; 1; -   
19;013a. Ipanema; 2; 1; 1; - ; 1; - ; - ; 2; 1; - ; - ; 2 
23;014a. Leblon; 1; 1; - ; 4; 5; 1; 1; 5; 4; 1; 2; 1 
23;015a. Gávea; 8; 8; 13; 8; 4; 1; 1; 4; 1; 2; 1; 4 
31;016a. Barra da Tijuca; 28; 20; 12; 23; 14; 16; 12; 10; 10; 10; 9; 17 
4;017a. São Cristóvão; 33; 22; 44; 40; 28; 14; 18; 24; 12; 21; 30; 12 
4;018a. Praça da Bandeira; 12; 13; 14; 10; 12; 5; 7; 13; 13; 2; 4; 14 
6;019a. Tijuca; 8; 7; 7; 11; 13; 9; 8; 12; 10; 10; 7; 13 
6;020a. Grajaú; 13; 23; 27; 20; 14; 16; 11; 14; 11; 14; 8; 16 
22;021a. Bonsucesso; 47; 38; 24; 33; 18; 25; 30; 31; 24; 26; 31; 37 
16;022a. Penha; 49; 39; 32; 31; 32; 21; 34; 27; 33; 28; 38; 46 
3;023a. Meier; 21; 20; 33; 34; 29; 17; 23; 13; 18; 19; 14; 23 
3;024a. Piedade; 30; 26; 25; 35; 18; 15; 21; 15; 21; 20; 26; 28 
3;025a. Engenho novo; 34; 15; 24; 30; 24; 13; 13; 14; 16; 21; 16; 14 
3;026a. Todos os Santos; 25; 23; 20; 25; 22; 30; 28; 18; 17; 23; 22; 27 
41;027a. Vicente de Carvalho; 96; 84; 65; 82; 109; 73; 56; 75; 58; 77; 110; 94 
9;028a. Campinho; 65; 55; 53; 46; 52; 52; 53; 43; 39; 56; 54; 50 
9;029a. Madureira; 41; 33; 36; 48; 62; 49; 64; 38; 38; 43; 69; 78 
9;030a. marechal Hermes; 61; 55; 47; 60; 76; 75; 53; 32; 33; 54; 65; 56 
41;031a. Ricardo Albuquerque; 77; 79; 80; 88; 82; 62; 64; 68; 69; 61; 61; 106 
18;032a. Taquara; 34; 25; 21; 14; 19; 17; 19; 15; 20; 23; 28; 26 
14;033a. Realengo; 65; 69; 70; 80; 74; 44; 55; 72; 73; 66; 82; 80 
