AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá; 10; 12; 6; 5; 9; 10; 10; 7; 10; 8; 6; 9 
5;004a. Praça da República; 15; 15; 12; 9; 13; 17; 16; 14; 17; 24; 21; 28 
5;005a. Mem de Sá; 18; 15; 12; 13; 11; 15; 27; 19; 22; 10; 17; 22 
4;006a. Cidade nova; 6; 9; 9; 7; 15; 14; 15; 9; 5; 9; 10; 9 
5;007a. Santa Tereza; 6; 5; 3; 2; 1; 3; - ; 1; 3; 2; 1; 5 
2;009a. Catete; 19; 21; 21; 14; 16; 14; 13; 12; 12; 11; 16; 12 
2;010a. Botafogo; 5; 13; 12; 16; 21; 12; 11; 12; 12; 10; 12; 9 
23;011a. Rocinha; - ; - ; 1; 1; 1; - ; - ; - ; - ; 1; - ; -   
19;012a. Copacabana; 8; 4; 3; 2; 7; - ; 3; 5; 4; 2; 6; 4 
19;013a. Ipanema; 3; 1; 4; 1; 3; - ; 1; 3; 1; 3; 2; 5 
23;014a. Leblon; 14; 38; 2; 4; 7; 6; 16; 8; 10; 5; 5; 5 
23;015a. Gávea; 4; 6; 4; 2; 3; 7; 3; 4; 4; - ; 1; 2 
31;016a. Barra da Tijuca; 18; 12; 17; 10; 9; 10; 10; 14; 17; 15; 13; 20 
4;017a. São Cristóvão; 12; 12; 12; 13; 17; 16; 10; 16; 16; 13; 18; 11 
4;018a. Praça da Bandeira; 14; 9; 12; 20; 16; 20; 14; 29; 25; 17; 19; 15 
6;019a. Tijuca; 17; 10; 11; 8; 17; 14; 13; 8; 7; 13; 7; 12 
6;020a. Grajaú; 6; 8; 4; 3; 3; 6; 6; 13; 16; 12; 9; 14 
22;021a. Bonsucesso; 5; 10; 12; 14; 13; 9; 19; 22; 14; 12; 30; 29 
16;022a. Penha; 8; 6; 14; 11; 17; 13; 25; 20; 13; 12; 17; 10 
3;023a. Meier; 34; 29; 32; 33; 14; 27; 19; 33; 46; 41; 36; 25 
3;024a. Piedade; 28; 15; 17; 13; 12; 20; 20; 12; 32; 14; 14; 17 
3;025a. Engenho novo; 10; 9; 12; 6; 11; 10; 14; 18; 16; 14; 14; 16 
3;026a. Todos os Santos; 16; 8; 14; 16; 10; 7; 16; 7; 9; 14; 13; 14 
41;027a. Vicente de Carvalho; 28; 35; 18; 32; 20; 21; 12; 13; 21; 33; 19; 25 
9;028a. Campinho; 16; 18; 15; 11; 15; 28; 34; 26; 29; 25; 18; 26 
9;029a. Madureira; 15; 23; 14; 19; 18; 24; 20; 25; 30; 37; 22; 24 
9;030a. marechal Hermes; 10; 14; 7; 8; 10; 17; 11; 13; 15; 15; 14; 12 
41;031a. Ricardo Albuquerque; 25; 30; 32; 26; 37; 27; 29; 26; 19; 16; 29; 31 
18;032a. Taquara; 10; 6; 14; 9; 13; 20; 9; 13; 8; 7; 9; 8 
14;033a. Realengo; 36; 22; 57; 24; 36; 28; 20; 27; 33; 29; 42; 24 
14;034a. Bangu; 43; 46; 50; 44; 73; 33; 36; 49; 66; 58; 61; 50 
40;035a. Campo Grande; 14; 16; 26; 12; 21; 19; 19; 20; 31; 26; 38; 31 
27;036a. Santa Cruz; 3; 4; 9; 9; 9; 9; 10; 9; 6; 11; 11; 9 
17;037a. Ilha do Governador; 3; 4; 5; 7; 5; 8; 3; - ; 6; 8; 7; 8 
16;038a. Braz de Pina; 7; 11; 9; 10; 15; 7; 18; 27; 26; 20; 35; 18 
41;039a. Pavuna; 13; 13; 14; 12; 19; 31; 24; 37; 26; 19; 26; 23 
9;040a. Honório Gurgel; 15; 14; 11; 8; 23; 15; 15; 27; 17; 23; 21; 12 
18;041a. Tanque; 10; 5; 2; 6; 3; 9; 12; 5; 9; 6; 10; 7 
31;042a. Recreio; 3; 10; 7; 14; 8; 8; 8; 11; 13; 5; 11; 4 
27;043a. Pedra de Guaratiba; 2; 1; 3; 3; 3; - ; 4; 1; 3; 3; 4; 3 
3;044a. Inhaúma; 11; 10; 8; 7; 4; 13; 9; 16; 17; 12; 24; 11 
16;045a. Alemão; 1; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; 2 
24;048a. Seropédica; 1; 1; - ; 1; 3; 3; 3; 4; 3; 2; 1; 4 
24;050a. Itaguaí; 12; 9; 14; 15; 13; 11; 19; 25; 18; 10; 13; 4 
24;051a. Paracambí; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1; 1; 1 
20;052a. nova Iguaçu; 24; 14; 12; 20; 25; 17; 17; 24; 12; 13; 13; 22 
20;053a. Mesquita; 16; 5; 1; 3; 10; 4; 9; 8; 10; 10; 9; 3 
39;054a. Belford Roxo; 14; 24; 25; 32; 19; 10; 10; 32; 23; 21; 29; 17 
24;055a. Queimados; 3; 2; 3; 3; 5; 11; 8; 5; 9; 13; 8; 9 
20;056a. Comendador Soares; 18; 13; 14; 21; 17; 25; 19; 19; 36; 29; 30; 24 
20;057a. Nilópolis; 14; 21; 7; 16; 26; 15; 24; 30; 14; 17; 19; 24 
20;058a. Posse; 24; 20; 27; 30; 35; 32; 41; 58; 45; 30; 34; 39 
15;059a. Duque de Caxias; 25; 28; 21; 22; 19; 19; 24; 20; 18; 25; 29; 31 
15;060a. Campos Elíseos; 10; 13; 13; 7; 6; 18; 11; 10; 8; 8; 12; 15 
15;061a. Xerém; 2; 1; - ; - ; - ; 1; - ; - ; 1; 1; 1; -   
15;062a. Imbariê; 6; 5; 1; 7; 9; 6; 9; 8; 12; 10; 15; 13 
24;063a. Japerí; - ; - ; 1; 3; 2; 3; 2; 3; 6; 6; 5; 3 
21;064a. Vilar dos Teles; 35; 37; 38; 28; 20; 20; 34; 42; 53; 41; 42; 61 
34;065a. Magé; 1; 3; - ; 3; 4; 2; 4; 2; 7; 2; 8; 6 
34;066a. Piabetá; 8; 6; 1; 5; 1; 1; - ; 4; 5; 6; 6; 9 
34;067a. Guapimirim; - ; 1; 2; - ; 1; 1; 3; 5; 1; 4; - ; 3 
35;070a. Tanguá; 1; - ; - ; 1; 1; - ; - ; - ; - ; - ; 1; 1 
35;071a. Itaboraí; 6; 6; 12; 12; 6; 3; 2; 12; 10; 9; 8; 10 
7;072a. São Gonçalo; 20; 14; 20; 23; 14; 7; 19; 15; 25; 22; 24; 31 
7;073a. Neves; 12; 15; 11; 13; 14; 16; 14; 27; 18; 28; 14; 16 
7;074a. Alcantara; 37; 27; 42; 17; 14; 23; 29; 26; 46; 34; 30; 37 
7;075a. Rio do Ouro; 11; 4; 14; 6; 3; 10; 7; 4; 12; 10; 11; 6 
12;076a. Niterói - Centro; 24; 23; 16; 18; 15; 23; 14; 18; 17; 28; 22; 18 
12;077a. Icaraí; 4; 5; 6; 2; - ; 3; 7; 9; 5; 6; 2; 3 
12;078a. Fonseca; 3; 6; 7; 5; 9; 12; 11; 7; 17; 11; 13; 5 
12;079a. Jurujuba; 5; 2; 1; 2; 3; 1; 1; 5; 3; 9; 5; 3 
12;081a. Itaipú; 2; 2; 3; 4; 3; 1; 2; 2; 2; 3; 3; 4 
12;082a. maricá; 2; 3; 1; 3; 2; 1; 2; 5; 2; 1; 6; 1 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; - ; 1; 2; 1; - ; 1; - ; - ; - ; - ; -   
37;089a. Resende; - ; - ; 3; - ; 1; 1; - ; - ; - ; - ; - ; -   
28;090a. Barra Mansa; - ; - ; - ; 1; - ; 1; 3; - ; 3; 1; 5; 1 
10;091a. Valença; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; - ; 1; 2; 5; - ; 1; 2; 3; 4; - ; 2; 3 
10;094a. Piraí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;095a. Vassouras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;100a. Porto Real; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; 1; 1; - ; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; - ; - ; 1; 1; - ; - ; - ; 2; - ; - ; - ; 1 
26;106a. Itaipava; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;107a. Paraíba do Sul; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;108a. Três Rios; - ; 1; 1; 2; - ; - ; 1; - ; - ; - ; - ; -   
38;109a. Sapucaia; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;110a. Teresópolis; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 4; 1 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 3; 1; 1; 1; 3; - ; 5; 7; 5; - ; 4; 4 
35;119a. Rio Bonito; 1; - ; 1; 1; - ; - ; - ; - ; - ; 1; 2; 1 
35;120a. Silva Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;121a. Casimiro de abreu; - ; - ; - ; - ; 1; 1; - ; 1; - ; - ; - ; -   
32;122a. Conceição de Macabú; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
32;123a. Macaé; 16; 16; 9; 32; 13; 2; 5; 16; 25; 10; 17; 19 
25;124a. Saquarema; - ; - ; - ; - ; 1; - ; 1; 1; 1; 1; 1; -   
25;125a. São Pedro da Aldeia; - ; 1; - ; - ; - ; 1; - ; 1; 3; 5; - ; -   
25;126a. Cabo Frio; 1; 7; 5; 10; 5; 6; 7; 2; 6; 7; 2; 4 
25;127a. Búzios; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1; - ; -   
32;128a. Rio das Ostras; 4; 7; 2; 10; 3; 4; 1; 3; 3; 3; 9; 4 
25;129a. Iguaba; - ; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; -   
32;130a. Quissamã; - ; 1; - ; - ; - ; - ; 1; - ; 2; 1; - ; -   
25;132a. Arraial do Cabo; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
8;134a. Campos; 2; 7; 6; 5; 5; 6; 7; 7; 10; 6; 9; 7 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1 
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
8;145a. São João da Barra; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;146a. Guarus; - ; 1; 4; 7; 3; 3; 4; 2; 3; 5; 5; 1 
8;147a. São Francisco de Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
29;148a. Italva; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;151a. nova Friburgo; - ; - ; 1; - ; - ; 1; 1; - ; - ; 2; - ; 4 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; -   
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; 1; - ; - ; - ; - ; - ; 1; - ; 1; - ; 1; -   
33;165a. Mangaratiba; 1; 3; - ; 1; 1; 1; - ; - ; - ; 2; - ; -   
33;166a. Angra dos Reis; 4; - ; 3; 1; 1; 2; 4; 1; 1; 2; 2; 6 
33;167a. Paraty; - ; - ; 3; - ; - ; - ; - ; - ; - ; 1; - ; -   
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
